,row,gender,birth_year,edu_degree,course_category,course_type,course_duration,student_amount,course_amount,dropout_rate_of_course,dropout_rate_of_user,L_mean,L_var,L_skew,L_kurtosis,S_mean,S_var,S_skew,S_kurtosis,11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44
6936,453975,1,,6,14,0,22678200,1472,8.0,85,100.0,110275.47,63763981055.41,3.31,10.27,9.11,907.11,5.23,28.84,64,2,0,24,9,43,0,6,0,0,0,0,17,13,0,43
6937,421208,0,,0,2,0,8861400,1463,1.0,67,,,,,,19.13,843.78,2.24,3.69,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0
6938,224601,2,9.0,7,14,0,8870400,770,,88,,155109.88,101037876398.86,2.49,5.34,11.32,1123.88,4.72,24.17,8,11,0,28,11,28,0,16,0,0,1,3,28,15,3,99
6939,60763,0,,0,16,0,9732600,1762,1.0,41,,,,,,33.57,2598.53,1.6,1.12,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
6940,453980,2,,3,14,0,22678200,1472,,85,,,,,,7.18,355.21,4.8,25.15,24,1,0,11,3,42,0,3,0,0,0,0,10,5,0,12
6941,191837,0,,0,12,0,10681200,534,5.0,86,80.0,,,,,34.55,2595.33,2.18,4.91,50,0,0,6,0,0,0,0,0,0,0,0,6,0,0,13
6942,126307,0,,0,15,0,5412600,731,2.0,93,,58183.77,26597621943.63,3.57,11.92,19.52,2030.15,3.64,14.32,29,4,0,52,2,276,0,9,0,0,0,1,54,8,1,73
6943,93543,1,,0,18,0,16502400,901,3.0,79,33.0,,,,,53.33,4031.11,0.66,1.03,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,1
6944,191848,1,8.0,3,12,0,10681200,534,148.0,86,68.0,,,,,2.45,8.61,1.73,2.68,0,0,0,0,0,12,0,3,0,0,0,0,0,3,0,4
6945,93547,1,8.0,3,18,0,16502400,901,4.0,79,75.0,260189.25,261311475191.44,1.85,1.86,11.67,1105.17,4.43,20.16,2,0,0,8,0,6,0,3,0,0,0,0,8,3,0,19
6946,224620,2,,6,14,0,8870400,770,1.0,88,,34753.0,4506257897.6,1.5,0.25,10.7,468.19,2.99,9.03,42,0,0,15,2,0,0,3,0,0,0,0,14,5,0,23
6947,388463,1,8.0,3,17,0,10598400,352,148.0,80,68.0,,,,,2.4,16.28,4.25,21.72,0,10,0,1,0,128,0,28,0,0,0,0,11,19,0,23
6948,93552,0,,0,18,0,16502400,901,8.0,79,75.0,208874.07,83782103162.64,1.08,0.4,20.43,2684.6,3.56,13.1,36,0,0,12,0,0,0,0,0,0,0,0,12,0,1,43
6949,454001,1,,0,14,0,22678200,1472,3.0,85,100.0,,,,,2.75,9.69,0.98,0.8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
6950,159090,0,,0,17,0,11721540,1113,1.0,74,,,,,,5.81,28.65,1.07,0.2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,11
6951,159092,0,,0,17,0,11721540,1113,5.0,74,80.0,145219.45,60024622012.61,2.2,3.84,33.57,3949.9,2.3,4.67,53,1,0,8,1,0,0,0,0,0,0,0,9,0,0,14
6952,322933,0,,0,14,0,8870400,1402,,86,,,,,,8.4,120.24,1.51,0.88,0,1,0,3,0,2,0,0,0,0,0,0,4,0,0,0
6953,191862,0,,0,12,0,10681200,534,2.0,86,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6954,191873,0,,0,12,0,10681200,534,,86,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6955,191877,0,,0,12,0,10681200,534,1.0,86,,15651.0,498545668.67,0.95,0.82,37.09,3764.14,2.06,3.41,38,0,0,7,0,0,0,0,0,0,0,0,7,0,0,20
6956,191880,1,9.0,3,12,0,10681200,534,2.0,86,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6957,60814,1,,0,16,0,9732600,1762,,41,,,,,,10.1,1110.55,4.86,24.08,20,0,0,18,0,17,0,11,0,0,0,0,18,11,0,31
6958,28055,1,,3,18,0,16300800,363,2.0,82,,290069.0,202810404705.0,1.14,0.68,15.07,1053.37,3.1,10.19,3,0,0,1,0,8,0,7,0,0,0,0,1,7,0,45
6959,60825,0,,0,16,0,9732600,1762,,41,,,,,,4.97,66.66,2.54,5.93,0,0,0,4,0,3,0,5,0,0,0,0,4,5,0,11
6960,421281,2,8.0,4,2,0,8861400,1463,1.0,67,,55601.25,711614694.19,0.1,1.49,28.27,3562.68,2.85,7.87,9,0,0,12,0,0,0,0,0,0,0,0,12,0,0,11
6961,60845,0,,0,16,0,9732600,1762,1.0,41,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6962,454071,0,,0,14,0,22678200,1472,1.0,85,,,,,,5.61,26.9,1.5,1.45,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0
6963,355769,0,,0,16,0,7401600,2431,1.0,25,,,,,,15.18,2205.49,4.31,17.93,16,0,0,10,0,0,0,0,0,0,0,0,11,0,0,4
6964,191937,0,,0,12,0,10681200,534,2.0,86,,207419.54,214478754374.86,1.93,1.78,1.46,21.37,27.77,919.28,12234,1,0,25,0,19,0,9,0,0,0,0,27,8,0,63
6965,60871,1,,0,16,0,9732600,1762,1.0,41,,,,,,15.78,3227.17,4.11,15.03,0,0,0,2,0,14,0,6,0,0,0,0,2,6,0,12
6966,191950,0,,0,12,0,10681200,534,3.0,86,100.0,,,,,4.0,9.5,0.15,1.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
6967,388561,0,,0,17,0,10598400,352,1.0,80,,26937.8,2778780038.16,1.5,0.25,29.8,3658.5,2.65,6.18,23,1,0,2,1,0,0,0,0,0,0,0,3,0,0,9
6968,191954,0,,0,12,0,10681200,534,,86,,,,,,43.82,4788.15,1.73,1.68,13,0,0,2,0,0,0,0,0,0,0,0,2,0,0,6
6969,388567,1,9.0,4,17,0,10598400,352,,80,,9872.75,242094390.69,1.15,0.67,12.0,1005.1,3.93,13.94,6,0,0,6,0,0,0,0,0,0,0,0,6,0,0,5
6970,421335,1,,3,2,0,8861400,1463,1.0,67,,92897.58,65055578625.71,2.68,5.77,20.42,2968.91,3.63,13.0,115,0,0,77,0,4,0,1,0,0,0,0,77,1,0,73
6971,191962,0,,0,12,0,10681200,534,5.0,86,100.0,,,,,61.75,7982.69,1.96,2.29,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,4
6972,126427,0,,0,15,0,5412600,731,2.0,93,,86398.71,20960694886.49,1.52,0.74,19.12,2230.86,3.63,13.29,73,4,0,18,0,10,0,4,0,0,0,0,23,0,0,23
6973,60898,0,,0,16,0,9732600,1762,1.0,41,,11952.33,659843017.56,1.79,1.2,11.88,920.86,3.32,10.21,9,0,0,8,0,28,0,10,0,0,0,0,8,10,0,22
6974,93668,0,,0,18,0,16502400,901,,79,,33612.6,4327362906.24,1.5,0.25,23.98,2763.11,3.15,9.63,101,0,0,14,0,0,0,0,0,0,0,0,14,0,0,6
6975,290276,1,,3,5,0,10251000,453,6.0,85,66.0,17767.0,1091341301.4,1.51,0.33,14.79,1802.24,3.61,11.9,4,1,0,4,0,38,0,23,0,0,0,0,5,22,0,49
6976,454117,0,,0,14,0,22678200,1472,8.0,85,75.0,,,,,1.6,1.04,0.29,1.27,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,2
6977,224743,1,,4,14,0,8870400,770,1.0,88,,41840.39,22784194850.64,6.48,43.76,14.21,1379.54,4.48,23.1,521,23,0,72,41,41,0,25,0,0,0,0,55,43,0,228
6978,388587,0,,0,17,0,10598400,352,1.0,80,,9760.89,344521500.54,1.87,1.96,20.5,1469.72,3.19,11.91,113,3,0,12,4,1,0,2,0,0,0,0,11,3,0,50
6979,159222,1,,3,17,0,11721540,1113,3.0,74,66.0,282237.25,236760845651.19,1.15,0.67,37.12,3719.73,2.43,5.53,7,0,0,2,0,0,0,0,0,0,0,0,3,0,0,7
6980,290296,1,9.0,5,5,0,10251000,453,,85,,200079.92,54948530297.74,0.86,0.65,34.91,3705.39,2.27,5.05,0,0,0,0,0,55,0,1,0,0,0,0,0,1,0,12
6981,159225,1,9.0,3,17,0,11721540,1113,13.0,74,100.0,99040.46,32932509741.25,1.9,2.33,27.17,2870.09,2.69,7.24,0,0,0,2,1,154,0,10,0,0,0,0,1,11,0,47
6982,60922,1,9.0,3,16,0,9732600,1762,1.0,41,,12560.62,952940092.98,2.27,3.14,3.72,82.1,5.35,31.98,19,0,0,14,0,0,0,0,0,0,0,0,14,0,0,21
6983,126463,0,,0,15,0,5412600,731,1.0,93,,31335.0,5545223926.55,2.42,4.36,22.57,3082.13,3.1,8.94,55,1,0,32,1,5,0,0,0,0,0,0,33,0,0,36
6984,421377,2,8.0,3,2,0,8861400,1463,1.0,67,,,,,,10.25,861.9,3.58,11.57,2,0,0,5,0,0,0,0,0,0,0,0,5,0,0,17
6985,192003,0,,0,12,0,10681200,534,2.0,86,,,,,,10.04,822.2,5.58,35.1,29,0,0,7,0,0,0,3,0,0,0,0,7,3,0,35
6986,290325,1,9.0,3,5,0,10251000,453,7.0,85,85.0,,,,,7.89,350.88,2.82,6.71,1,0,0,5,0,0,0,1,0,0,0,0,5,1,0,5
6987,454167,0,,0,14,0,22678200,1472,2.0,85,,,,,,8.66,188.23,2.78,8.12,15,0,0,5,2,0,0,0,0,0,0,0,3,2,0,7
6988,126490,1,,0,15,0,5412600,731,3.0,93,66.0,,,,,17.17,599.99,2.75,8.32,0,0,0,0,0,118,0,0,0,0,0,0,0,0,0,0
6989,290335,0,,0,5,0,10251000,453,,85,,,,,,23.03,2225.73,3.24,11.22,133,0,0,20,0,0,0,1,0,0,0,0,21,1,0,28
6990,60963,1,,0,16,0,9732600,1762,1.0,41,,,,,,13.96,1546.05,4.07,17.25,44,1,0,25,0,10,0,3,0,0,0,0,26,3,0,19
6991,28196,0,,0,18,0,16300800,363,1.0,82,,247376.4,234574730114.64,1.5,0.25,1.63,26.74,26.77,780.47,2,0,0,3,0,987,0,4,0,0,0,0,3,5,0,20
6992,421413,2,,0,2,0,8861400,1463,2.0,67,,330218.71,152302062232.49,0.44,1.62,19.21,3192.77,3.79,13.81,16,0,0,11,0,1,0,5,0,0,0,0,10,5,0,40
6993,323112,0,,0,14,0,8870400,1402,2.0,86,,,,,,29.69,2739.18,2.54,6.48,14,0,0,6,0,0,0,1,0,0,0,0,6,1,0,2
6994,192042,0,,0,12,0,10681200,534,,86,,,,,,17.58,1290.88,2.43,4.89,11,0,0,2,0,0,0,0,0,0,0,0,2,0,0,4
6995,60971,0,,0,16,0,9732600,1762,2.0,41,,,,,,27.09,3490.33,2.93,8.44,16,0,0,4,0,0,0,0,0,0,0,0,4,0,0,8
6996,454189,2,,0,14,0,22678200,1472,,85,,184026.12,233621983421.11,2.27,3.14,15.9,759.61,4.55,31.77,228,1,0,27,3,38,0,2,0,0,0,0,25,4,0,44
6997,421423,1,9.0,6,2,0,8861400,1463,1.0,67,,,,,,6.59,666.98,6.82,48.07,9,0,0,7,0,0,0,2,0,0,0,0,7,2,0,54
6998,93744,0,,0,18,0,16502400,901,1.0,79,,22018.67,1537993020.89,2.31,3.63,6.45,834.45,7.5,56.89,1,4,0,8,3,25,0,5,0,0,0,0,9,4,0,18
6999,290357,1,,0,5,0,10251000,453,,85,,62751.0,17679795768.0,2.03,2.14,10.29,520.59,4.73,25.92,26,0,0,19,0,0,0,0,0,0,0,0,18,0,0,16
7000,28214,0,,0,18,0,16300800,363,1.0,82,,,,,,14.54,1315.23,4.2,19.56,2,0,0,4,0,22,0,17,0,0,0,0,4,17,0,24
7001,93751,1,9.0,3,18,0,16502400,901,77.0,79,72.0,,,,,21.43,2628.24,2.04,2.17,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1
7002,224824,0,,0,16,0,7833600,694,1.0,36,,,,,,5.1,184.9,4.27,20.24,17,8,0,16,9,40,0,10,0,0,0,0,15,11,0,20
7003,60986,2,,3,16,0,9732600,1762,,41,,,,,,20.86,1087.69,2.3,4.98,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
7004,93754,1,8.0,3,18,0,16502400,901,5.0,79,100.0,45282.78,20405179202.97,3.86,14.41,20.11,2298.62,3.52,12.56,121,23,0,42,17,62,0,13,0,0,0,0,49,7,0,106
7005,60989,2,,0,16,0,9732600,1762,1.0,41,,,,,,3.47,18.04,1.86,2.97,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
7006,257597,0,,0,18,0,26928000,1691,4.0,92,75.0,,,,,3.55,5.7,1.75,2.05,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,9
7007,257602,2,11.0,7,18,0,26928000,1691,29.0,92,86.0,184396.33,31652807468.56,0.24,1.62,24.79,3235.86,2.87,7.31,0,0,0,12,0,0,0,0,0,0,0,0,12,0,0,14
7008,224835,0,,0,16,0,7833600,694,2.0,36,,,,,,15.92,523.19,3.31,11.76,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0
7009,159301,0,,0,17,0,11721540,1113,1.0,74,,59027.0,4168101944.0,0.8,0.85,13.03,1194.85,5.22,32.79,150,2,0,23,2,0,0,0,0,0,0,0,24,0,0,29
7010,159305,0,,0,17,0,11721540,1113,1.0,74,,173213.8,22331261390.16,0.5,0.95,9.47,68.92,0.57,0.89,2,0,0,2,0,1,0,3,0,0,0,0,2,3,0,6
7011,355914,0,,0,16,0,7401600,2431,2.0,25,,,,,,9.43,63.39,0.53,1.29,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
7012,454218,0,,0,14,0,22678200,1472,,85,,231575.31,209923462275.44,2.22,3.7,13.77,2040.48,4.17,16.97,37,3,0,13,3,5,0,5,0,0,0,1,14,5,1,44
7013,388684,0,,0,17,0,10598400,352,1.0,80,,36316.82,14069188596.5,3.68,11.73,14.25,1032.34,3.06,9.03,62,8,0,5,3,20,0,9,0,0,0,0,11,4,0,28
7014,454224,1,,3,14,0,22678200,1472,,85,,325935.44,796101949504.25,2.47,4.12,5.84,645.7,6.58,43.76,40,1,0,12,7,21,0,4,0,0,0,0,6,10,0,9
7015,388698,1,7.0,5,17,0,10598400,352,2.0,80,,84292.0,15190728598.5,1.26,0.31,12.11,870.61,5.82,42.8,422,1,0,34,1,2,0,1,0,0,0,0,35,1,0,47
7016,454235,2,7.0,4,14,0,22678200,1472,15.0,85,66.0,,,,,7.58,516.88,3.87,13.34,9,0,0,4,0,0,0,0,0,0,0,0,4,0,0,4
7017,93788,0,,0,18,0,16502400,901,1.0,79,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
7018,28254,2,9.0,3,18,0,16300800,363,41.0,82,85.0,,,,,10.89,228.1,1.96,2.61,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,6
7019,454240,0,,0,14,0,22678200,1472,1.0,85,,9411.2,298658920.96,1.75,1.34,14.07,1198.49,5.05,32.22,149,0,0,25,4,5,0,4,0,0,0,0,22,8,0,24
7020,192098,0,,0,12,0,10681200,534,2.0,86,,343422.2,106208440855.76,0.41,1.08,23.48,1697.85,2.33,4.47,0,0,0,1,0,1,0,3,0,0,0,0,1,3,0,20
7021,192099,1,7.0,3,12,0,10681200,534,1.0,86,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7022,257635,2,9.0,3,18,0,26928000,1691,2.0,92,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7023,224870,0,,0,16,0,7833600,694,2.0,36,,,,,,5.3,159.88,4.25,18.79,10,6,0,14,7,34,0,11,0,0,0,0,14,12,0,7
7024,61031,1,,0,16,0,9732600,1762,,41,,200885.67,61386713794.22,0.86,0.99,11.01,639.93,3.56,13.3,10,0,0,9,0,4,0,4,0,0,0,1,9,4,1,30
7025,388719,0,,0,17,0,10598400,352,1.0,80,,311578.4,291583282281.44,1.45,0.17,25.0,3182.37,2.89,7.2,29,0,0,5,0,0,0,0,0,0,0,0,5,0,0,19
7026,28272,1,9.0,5,18,0,16300800,363,1.0,82,,56194.58,34609853811.4,3.81,12.96,18.1,2849.33,3.9,15.09,76,0,0,45,1,6,0,6,0,0,0,0,45,7,0,70
7027,224880,0,,0,16,0,7833600,694,1.0,36,,,,,,2.1,18.01,2.99,8.96,1,3,0,5,5,20,0,3,0,0,0,0,4,5,0,3
7028,290418,0,,0,5,0,10251000,453,2.0,85,,74568.43,22197237551.67,1.89,1.8,13.87,1189.49,3.37,11.18,24,0,0,13,0,0,0,1,0,0,0,0,12,1,0,22
7029,454258,2,9.0,3,14,0,22678200,1472,1.0,85,,367161.14,746727242937.84,2.04,2.16,13.22,939.46,3.62,13.58,25,0,0,16,0,0,0,1,0,0,0,0,17,1,0,27
7030,224884,0,,0,16,0,7833600,694,1.0,36,,,,,,9.98,115.07,2.37,7.16,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0
7031,290424,1,,5,5,0,10251000,453,1.0,85,,,,,,4.88,42.11,1.77,1.87,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5
7032,257662,1,9.0,3,18,0,26928000,1691,7.0,92,100.0,571260.75,763512221713.69,1.15,0.67,14.95,681.41,1.74,1.57,4,0,0,5,0,0,0,0,0,0,0,0,5,0,0,11
7033,388738,0,,0,17,0,10598400,352,1.0,80,,9718.26,1376273197.49,4.79,22.34,16.5,1883.86,4.13,18.31,191,10,0,35,6,36,0,36,0,0,0,0,39,32,0,84
7034,61059,0,,0,16,0,9732600,1762,3.0,41,100.0,91249.6,46819176921.34,2.01,2.12,17.77,2952.99,3.62,12.69,60,1,0,57,2,20,0,6,0,0,0,0,56,8,0,37
7035,290439,2,,3,5,0,10251000,453,1.0,85,,,,,,29.87,4386.16,2.83,7.11,21,0,0,5,0,1,0,1,0,0,0,0,5,1,0,5
7036,355975,0,,0,16,0,7401600,2431,1.0,25,,,,,,10.73,404.56,2.52,4.86,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
7037,290441,0,,0,5,0,10251000,453,,85,,112485.2,31802220491.96,1.49,0.96,24.12,767.11,1.23,0.53,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
7038,224911,0,,0,16,0,7833600,694,1.0,36,,,,,,2.31,42.55,6.85,58.28,3,10,0,22,13,39,0,14,0,0,0,0,19,17,0,21
7039,159376,0,,0,17,0,11721540,1113,3.0,74,66.0,29894.36,4774274076.41,2.36,4.09,10.41,796.3,5.43,34.32,80,0,0,19,0,0,0,0,0,0,0,0,19,0,0,25
7040,421520,1,9.0,5,2,0,8861400,1463,1.0,67,,19161.5,803060924.0,1.5,0.95,13.3,1812.26,4.67,23.05,32,0,0,30,0,5,0,2,0,0,0,0,31,2,0,30
7041,61075,1,,0,16,0,9732600,1762,2.0,41,,,,,,5.46,340.06,6.59,43.53,5,0,0,8,0,5,0,3,0,0,0,0,8,3,0,23
7042,93843,0,,0,18,0,16502400,901,,79,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7043,61078,2,,0,16,0,9732600,1762,1.0,41,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7044,61081,1,7.0,4,16,0,9732600,1762,1.0,41,,8411.2,202236914.16,1.49,0.24,11.91,772.83,3.59,13.15,13,0,0,6,0,0,0,0,0,0,0,0,6,0,0,11
7045,224922,0,,0,16,0,7833600,694,1.0,36,,,,,,4.76,402.64,9.3,105.79,98,16,0,32,17,50,0,20,0,0,0,0,31,21,0,40
7046,28320,0,,0,18,0,16300800,363,1.0,82,,63076.95,18846832246.95,2.39,4.36,17.32,1491.38,3.81,16.42,127,1,0,67,0,16,0,9,0,0,0,0,68,8,0,58
7047,93857,0,,0,18,0,16502400,901,4.0,79,75.0,,,,,10.0,642.0,2.83,6.05,1,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3
7048,421537,0,,0,2,0,8861400,1463,1.0,67,,146035.23,49318825148.95,1.25,0.31,13.23,1378.82,4.82,26.14,73,2,0,17,1,21,0,2,0,0,0,0,18,2,0,19
7049,290472,0,,0,5,0,10251000,453,,85,,1001.4,41695.84,0.95,0.62,16.59,1477.42,2.75,6.28,9,0,0,3,0,0,0,0,0,0,0,0,4,0,0,5
7050,323240,2,,3,14,0,8870400,1402,,86,,,,,,11.72,569.33,2.55,5.33,6,0,0,6,0,0,0,1,0,0,0,0,7,1,0,11
7051,224938,1,9.0,3,16,0,7833600,694,2.0,36,,139946.0,77667582963.2,1.5,0.25,15.3,1729.92,4.69,23.64,19,4,0,11,7,10,0,2,0,0,0,0,9,5,0,6
7052,159405,0,,0,17,0,11721540,1113,4.0,74,100.0,83034.88,58523009099.61,3.33,9.67,17.33,1573.4,3.9,16.58,91,20,0,13,13,82,0,19,0,0,0,0,20,12,0,42
7053,454326,0,,0,14,0,22678200,1472,1.0,85,,217192.0,182891664505.75,2.02,2.43,13.62,1076.65,3.98,18.6,123,4,0,43,8,38,0,6,0,0,0,0,39,11,0,65
7054,192184,2,9.0,3,12,0,10681200,534,5.0,86,100.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7055,159419,0,,0,17,0,11721540,1113,,74,,4417.3,86136660.5,2.73,6.12,18.83,1879.28,3.36,12.03,489,9,0,12,9,21,0,1,0,0,0,0,12,1,0,49
7056,356027,2,,0,16,0,7401600,2431,,25,,33023.4,847680530.24,0.2,1.47,19.06,2706.19,3.25,9.3,18,1,0,16,0,14,0,6,0,0,0,0,17,5,0,13
7057,192190,0,,0,12,0,10681200,534,2.0,86,,83880.48,19875375092.68,2.17,4.35,29.08,2618.02,2.98,9.9,144,0,0,18,0,45,0,15,0,0,0,0,18,15,0,86
7058,159424,1,,3,17,0,11721540,1113,1.0,74,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7059,159430,0,,0,17,0,11721540,1113,1.0,74,,,,,,29.25,747.19,0.37,1.48,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
7060,192198,0,,0,12,0,10681200,534,4.0,86,75.0,334974.0,128693515647.5,0.96,0.84,21.41,1694.78,2.79,8.19,52,0,0,12,0,2,0,2,0,0,0,0,13,2,0,43
7061,388810,1,8.0,3,17,0,10598400,352,,80,,,,,,3.91,4.99,0.99,0.15,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5
7062,388814,1,9.0,3,17,0,10598400,352,,80,,,,,,10.25,221.19,1.15,0.67,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
7063,224978,0,,0,16,0,7833600,694,2.0,36,,,,,,3.54,43.51,3.05,10.99,1,11,0,13,10,44,0,14,0,0,0,0,15,13,0,14
7064,290515,0,,0,5,0,10251000,453,,85,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7065,454359,0,,0,14,0,22678200,1472,,85,,,,,,15.27,298.33,2.21,4.39,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
7066,61146,1,,0,16,0,9732600,1762,1.0,41,,51326.9,8859725484.69,2.03,2.79,23.13,2451.21,3.12,9.79,0,0,0,2,0,73,0,6,0,0,0,0,2,5,0,16
7067,257760,2,9.0,4,18,0,26928000,1691,,92,,278924.11,263991560247.43,1.35,0.15,23.5,2214.15,2.9,7.83,42,0,0,11,0,0,0,0,0,0,0,0,11,0,0,46
7068,126689,0,,0,15,0,5412600,731,1.0,93,,39602.81,17275141615.82,4.39,20.15,4.71,244.39,8.51,92.43,256,0,0,116,0,3,0,2,0,0,0,0,116,2,0,114
7069,93924,0,,0,18,0,16502400,901,2.0,79,,,,,,8.49,908.21,6.08,36.38,1,0,0,6,0,5,0,5,0,0,0,0,6,5,0,18
7070,421605,0,,0,2,0,8861400,1463,,67,,78049.18,49411264442.51,2.8,5.93,24.52,4105.87,3.01,7.92,42,0,0,32,0,3,0,3,0,0,0,0,32,3,0,22
7071,224998,2,9.0,3,16,0,7833600,694,1.0,36,,,,,,29.86,4407.55,2.02,2.11,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0
7072,159466,0,,0,17,0,11721540,1113,,74,,29469.5,2512764382.25,1.15,0.67,22.25,1997.07,3.31,12.43,127,8,0,8,4,2,0,6,0,0,0,0,13,2,0,15
7073,126701,0,,0,15,0,5412600,731,1.0,93,,,,,,30.63,2995.55,2.61,6.83,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0
7074,454381,0,,0,14,0,22678200,1472,1.0,85,,132694.33,76871788844.22,2.24,3.38,7.84,354.94,4.02,17.56,22,0,0,14,1,7,0,0,0,0,0,0,13,1,0,30
7075,159480,0,,0,17,0,11721540,1113,1.0,74,,797.0,501014.8,1.37,0.05,14.88,1194.79,3.55,13.57,70,0,0,10,0,0,0,0,0,0,0,0,11,0,0,10
7076,225019,1,9.0,6,16,0,7833600,694,,36,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7077,61180,0,,0,16,0,9732600,1762,1.0,41,,,,,,15.5,117.25,0.13,1.14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
7078,93949,0,,0,18,0,16502400,901,,79,,,,,,10.78,54.84,0.12,1.1,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0
7079,159485,0,,0,17,0,11721540,1113,,74,,,,,,20.09,1810.08,2.92,7.91,0,0,0,1,0,23,0,0,0,0,0,0,1,1,0,7
7080,290555,0,,0,5,0,10251000,453,2.0,85,,,,,,31.41,3719.87,2.41,5.09,7,0,0,8,0,0,0,0,0,0,0,0,9,0,0,5
7081,454401,2,9.0,4,14,0,22678200,1472,,85,,,,,,11.03,1111.17,4.55,21.62,18,2,0,2,2,28,0,2,0,0,0,0,2,2,0,6
7082,356098,0,,0,16,0,7401600,2431,1.0,25,,25311.25,1342830994.69,1.09,0.61,13.59,494.88,2.2,3.71,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0
7083,126724,0,,0,15,0,5412600,731,1.0,93,,218928.15,236542252055.21,3.05,7.58,22.2,2047.41,3.47,13.22,201,9,0,24,6,200,0,8,0,0,0,0,27,6,0,45
7084,225036,0,,0,16,0,7833600,694,2.0,36,,,,,,5.33,280.22,4.98,27.09,3,10,0,19,15,58,0,10,0,0,0,0,15,15,0,23
7085,61197,2,,0,16,0,9732600,1762,,41,,2337.5,10534818.75,1.15,0.67,31.52,2975.99,2.21,3.96,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0
7086,323348,1,9.0,6,14,0,8870400,1402,1.0,86,,63111.7,22493663711.21,2.9,7.7,11.1,863.57,5.82,40.67,766,23,0,63,25,78,0,27,0,0,0,0,61,29,0,66
7087,421653,2,8.0,5,2,0,8861400,1463,2.0,67,,247278.0,31711064343.5,0.08,1.31,60.62,3278.54,1.12,0.39,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
7088,93976,2,,0,18,0,16502400,901,1.0,79,,,,,,7.5,76.75,0.99,0.58,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
7089,93977,0,,0,18,0,16502400,901,1.0,79,,,,,,10.73,262.93,1.52,1.09,1,0,0,4,0,0,0,0,0,0,0,0,4,0,0,1
7090,93979,0,,0,18,0,16502400,901,8.0,79,25.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7091,93986,0,,0,18,0,16502400,901,2.0,79,,,,,,11.46,1275.14,4.68,22.94,3,19,0,25,18,112,0,16,0,0,0,0,27,15,0,42
7092,257828,1,9.0,3,18,0,26928000,1691,6.0,92,50.0,,,,,25.62,3480.48,2.23,3.04,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1
