id,course_id,start,end,course_type,category,interval
7415,course-v1:guat_HIT+13SD08000500+2016_T2,2016/9/2 0:00,2016/12/2 0:00,0,,91 
1814,course-v1:SDUx+131000110_tv+2015_T1,2015/3/31 8:00,,1,computer,
12097,course-v1:Microsoft+CLD209.1x+3T2017,2017/7/1 8:00,2017/9/30 8:00,0,,91 
5511,course-v1:testvpc+BB111+2015_O1,2016/1/1 0:00,2016/4/1 0:00,0,,91 
12263,course-v1:NCU+J81A0Y0030+sp,2017/9/1 8:00,,1,,
10496,course-v1:TsinghuaX+80140242+sp,2016/11/14 15:00,,1,engineering,
7442,course-v1:guat_SDUx+00931800X+2016_T2,2016/9/5 0:00,2016/12/5 0:00,0,,91 
4589,course-v1:VPC+00691153X+2016_T1,2016/1/1 0:00,2016/4/1 0:00,0,,91 
4600,course-v1:VPC+10610183X+2016_T1,2016/1/1 0:00,2016/4/1 0:00,0,,91 
3383,course-v1:gxun+00612642_2015X+2015_T2,2015/9/20 0:00,2015/12/20 0:00,0,,91 
12095,course-v1:Microsoft+CLD211.1x+3T2017,2017/7/1 8:00,2017/9/30 8:00,0,,91 
1855,course-v1:whu+cs01+2015,2016/1/1 0:00,2016/4/1 0:00,0,,91 
3392,course-v1:swust+00034237+2015_T2,2015/9/1 0:00,2015/12/1 0:00,0,,91 
7351,course-v1:guangxi_TsinghuaX+10610224X_2+2016_T2,2016/9/1 0:00,2016/12/1 0:00,0,,91 
4594,course-v1:VPC+01030132X+2016_T1,2016/1/4 0:00,2016/4/4 0:00,0,,91 
12047,course-v1:Microsoft+CLD222x+3T2017,2017/7/1 8:00,2017/9/30 8:00,0,,91 
1590,course-v1:university+yj01+2015,2016/1/1 0:00,2016/4/1 0:00,0,,91 
4273,course-v1:XJTU+BIOL3028+sp,2015/10/2 0:00,,1,biology,
3405,course-v1:myvtc+30350161X+2015_T2,2015/9/1 0:00,2015/12/1 0:00,0,,91 
1416,course-v1:TsinghuaX+10610204X+2015_,2016/1/1 0:00,2016/4/1 0:00,0,,91 
3399,course-v1:sctu+20120143X+2015_T2,2015/9/1 0:00,2015/12/1 0:00,0,,91 
7378,course-v1:yunnan_TsinghuaX+00740043X+2016_T2,2016/9/15 0:00,2016/12/15 0:00,0,,91 
12093,course-v1:Microsoft+CLD211.3x+3T2017,2017/7/1 8:00,2017/9/30 8:00,0,,91 
2940,course-v1:TsinghuaX+MNDZ001+2015_T2,2016/9/5 0:00,2016/12/5 0:00,0,,91 
3390,course-v1:sicau+20120143X+2015_T2,2015/9/1 0:00,2015/12/1 0:00,0,,91 
3387,course-v1:sicau+10610224X+2015_T2,2015/9/1 0:00,2015/12/1 0:00,0,,91 
1649,course-v1:TsinghuaX+10610224X+2015_T2_1,2015/9/9 0:00,2015/12/9 0:00,0,,91 
12089,course-v1:Microsoft+CLD212.2x+3T2017,2017/7/1 8:00,2017/9/30 8:00,0,,91 
7334,course-v1:guangxi_TsinghuaX+10610183_2X_1+2016_T2,2016/8/31 0:00,2016/11/30 0:00,0,,91 
12092,course-v1:Microsoft+CLD211.4x+3T2017,2017/7/1 8:00,2017/9/30 8:00,0,,91 
11143,course-v1:MITx+CTL.SC2x+3T2017,2017/9/6 8:00,2017/12/6 8:00,0,,91 
3403,course-v1:myvtc+20220053X+2015_T2,2015/9/1 0:00,2015/12/1 0:00,0,,91 
7336,course-v1:guangxi_HIT+13SD08000500_1+2016_T2,2016/8/31 0:00,2016/11/30 0:00,0,,91 
3413,course-v1:SDUx+00931800X+2015__T2,2015/9/1 0:00,2015/12/1 0:00,0,,91 
3393,course-v1:swust+00011142+2015_T2,2015/9/1 0:00,2015/12/1 0:00,0,,91 
12034,course-v1:Microsoft+DAT202.3x+3T2017,2017/7/1 8:00,2017/9/30 8:00,0,,91 
3404,course-v1:myvtc+70150023X+2015_T2,2015/9/1 0:00,2015/12/1 0:00,0,,91 
12101,course-v1:Microsoft+CLD208.1x+3T2017,2017/7/1 8:00,2017/9/30 8:00,0,,91 
11412,course-v1:UTAustinX+UT.7.11x+2T2017,2017/6/1 8:00,2017/8/31 8:00,0,,91 
6011,course-v1:Tsinghua+CS20160413+2016_T2,2016/4/1 0:00,2016/7/1 0:00,0,,91 
569,TsinghuaX/34000312X/2015_T2,2015/10/21 9:00,2016/1/20 9:00,0,biology,91 
3401,course-v1:csu+00034237+2015_T2,2015/9/1 0:00,2015/12/1 0:00,0,,91 
4591,course-v1:VPC+00612642X_2015_2+2016_T1,2016/1/5 0:00,2016/4/5 0:00,0,,91 
5129,course-v1:sanxiauX+80512073X+2016_T1,2016/3/7 0:00,2016/6/5 23:30,0,,91 
5131,course-v1:sanxiauX+00691153X+2016_T1,2016/3/7 0:00,2016/6/5 23:30,0,,91 
504,RiceX/Phys102x/_,2014/1/13 21:00,2014/4/14 20:00,0,physics,91 
2929,course-v1:TsinghuaX+10610224X+2015__T1,2016/10/1 0:00,2016/12/30 18:00,0,,91 
7318,course-v1:SCUT+CS101+2016_T1,2016/9/25 8:00,2016/12/25 0:00,0,,91 
7355,course-v1:yunnan_TsinghuaX+THU00001X+2016_T2,2016/9/15 8:00,2016/12/15 0:00,0,,91 
10140,course-v1:TsinghuaX+sanAP000003+2017_T1,2017/3/1 8:00,2017/5/31 0:00,0,,91 
6758,course-v1:TsinghuaX+00680082_1X+2016_T2,2016/9/12 8:00,2016/12/12 0:00,0,philosophy,91 
6760,course-v1:TsinghuaX+10620204X+2016_T2,2016/9/12 8:00,2016/12/11 23:30,0,philosophy,91 
4552,course-v1:TsinghuaX+MOOC101+2016_T1,2016/3/1 9:00,2016/5/31 0:00,0,education,91 
5724,course-v1:swust_TsinghuaX+20250103X+2016_T1,2016/3/14 8:00,2016/6/12 12:00,0,,90 
6062,course-v1:USTC+USTC2006001+2016_T1,2016/10/13 19:30,2017/1/11 20:00,0,computer,90 
11269,course-v1:BLCUX+3010504602+sp,2017/6/2 8:00,,1,foreign language,
236,BIT/ELC05198/2014_T2,2014/10/29 0:00,2015/1/27 0:30,0,electrical,90 
8384,course-v1:BIT+ELC05198+2016_2017,2014/10/29 0:00,2015/1/27 0:30,0,,90 
9304,course-v1:ynu_TsinghuaX+01030132X+2017_T1,2017/1/9 0:00,2017/4/9 0:00,0,,90 
10677,course-v1:Microsoft+DAT101x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10750,course-v1:Microsoft+CLD209.2x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10747,course-v1:Microsoft+CLD222x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10754,course-v1:Microsoft+CLD208.2x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
8732,course-v1:tjzd_TsinghuaX+80000822X+2016_T2,2016/12/6 0:00,2017/3/6 0:00,0,,90 
10669,course-v1:Microsoft+DAT209x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10734,course-v1:Microsoft+DEV222x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
6871,course-v1:UC3Mx+IT.1.2x+3T2016,2016/11/1 8:00,2017/1/30 8:00,0,,90 
9311,course-v1:ynu_TsinghuaX+10610224X+2017_T1,2017/1/9 0:00,2017/4/9 0:00,0,,90 
10776,course-v1:Microsoft+DAT202.2x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10728,course-v1:Microsoft+DAT212x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
9303,course-v1:ynu_TsinghuaX+00720091X+2017_T1,2017/1/9 0:00,2017/4/9 0:00,0,,90 
10724,course-v1:Microsoft+DAT215.1x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
9655,course-v1:PurdueX+416.1x+1T2017,2017/1/30 8:00,2017/4/30 8:00,0,,90 
10723,course-v1:Microsoft+DEV212x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
8774,course-v1:glut_TsinghuaX+00690242X+2016_T2,2016/12/15 0:00,2017/3/15 0:00,0,,90 
3877,course-v1:test101+test101+_,2015/1/1 0:00,2015/4/1 0:00,0,,90 
10672,course-v1:Microsoft+DAT208x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10732,course-v1:Microsoft+DAT223.1x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10780,course-v1:Microsoft+CLD216x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
8773,course-v1:glut_TsinghuaX+30700313X+2016_T2,2016/12/15 0:00,2017/3/15 0:00,0,,90 
9656,course-v1:PurdueX+416.2x+1T2017,2017/1/30 8:00,2017/4/30 8:00,0,,90 
10755,course-v1:Microsoft+CLD208.1x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10675,course-v1:Microsoft+DAT206x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
8772,course-v1:glut_TsinghuaX+30806872X+2016_T2,2016/12/15 0:00,2017/3/15 0:00,0,,90 
10731,course-v1:Microsoft+DAT223.2x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10730,course-v1:Microsoft+DAT223.3x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10797,course-v1:test+exam+sp,2010/1/1 8:00,,1,,
10746,course-v1:Microsoft+CLD223x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
9309,course-v1:ynu_TsinghuaX+10620204X+2017_T1,2017/1/9 0:00,2017/4/9 0:00,0,,90 
10674,course-v1:Microsoft+DAT207x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10709,course-v1:Microsoft+DAT214x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
8771,course-v1:glut_TsinghuaX+00680142X+2016_T2,2016/12/15 0:00,2017/3/15 0:00,0,,90 
10668,course-v1:Microsoft+DAT210x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
1776,course-v1:TsinghuaX+10800032_tv+2015_T1,2014/9/26 0:00,,1,history,
10707,course-v1:Microsoft+DEV205Bx+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
9269,course-v1:Harvardx+HLS2X+1T2017,2017/1/10 8:00,2017/4/10 8:00,0,,90 
10726,course-v1:Microsoft+DAT215.3x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
12017,course-v1:ColumbiaX+CSMM.102x+2T2017_2,2017/7/31 8:00,2017/10/29 8:00,0,,90 
10733,course-v1:Microsoft+DEV211.1x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10706,course-v1:Microsoft+DEV215x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10710,course-v1:Microsoft+DAT216x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
9301,course-v1:ynu_TsinghuaX+THU201605X+2017_T1,2017/1/9 0:00,2017/4/9 0:00,0,,90 
11347,course-v1:ColumbiaX+CSMM.104x+3T2017,2017/10/30 8:00,2018/1/28 8:00,0,,90 
10708,course-v1:Microsoft+DEV234x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
9296,course-v1:ynu_TsinghuaX+60510102X+2017_T1,2017/1/9 0:00,2017/4/9 0:00,0,,90 
6301,course-v1:testVPC+YY101+2016_T1,2016/6/3 0:00,2016/9/1 0:00,0,,90 
11655,course-v1:TsinghuaX+40260092X+sp,2017/6/1 8:00,,1,chemistry,
10751,course-v1:Microsoft+CLD209.1x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10774,course-v1:Microsoft+CLD206x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10663,course-v1:Microsoft+DEV210x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10775,course-v1:Microsoft+CLD204x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10748,course-v1:Microsoft+CLD221x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
3690,course-v1:xuetangx01+test2+20151101,2015/1/1 0:00,2015/4/1 0:00,0,,90 
10702,course-v1:Microsoft+DEV221x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10943,course-v1:MITx+15.071x+2T2017,2017/6/6 8:00,2017/9/4 8:00,0,,90 
10673,course-v1:Microsoft+DAT204x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
7053,course-v1:TeachForAmericaX+HSMATH2.1x+3T2016,2016/9/1 8:00,2016/11/30 8:00,0,,90 
10665,course-v1:Microsoft+DAT202.3x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
9241,course-v1:Microsoft+DAT223.3x+1T2017,2016/12/31 8:00,2017/3/31 8:00,0,,90 
4314,course-v1:sanya+cesh001+2016_T1,2016/2/26 0:00,2016/5/26 0:00,0,,90 
7142,course-v1:myorg+cskc+2018,2016/2/26 0:00,2016/5/26 0:00,0,,90 
10713,course-v1:Microsoft+CLD212.1x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10781,course-v1:Microsoft+DEV233x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10691,course-v1:Harvardx+HLS2X+2T2017,2017/4/11 8:00,2017/7/10 8:00,0,,90 
10666,course-v1:Microsoft+DAT211x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10784,course-v1:Microsoft+DEV208x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10712,course-v1:Microsoft+DAT217x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10777,course-v1:Microsoft+DIS50x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10749,course-v1:Microsoft+CLD220x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
8704,course-v1:TsinghuaX+02090091X_p2+sp,2017/1/4 8:00,,1,,
11962,course-v1:UC3Mx+BD.1x+2T2017,2017/9/19 8:00,2017/12/18 8:00,0,,90 
11597,course-v1:newcloud+test4+2017_T1,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10664,course-v1:Microsoft+DAT213x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10727,course-v1:Microsoft+DAT215.4x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10676,course-v1:Microsoft+DAT201x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10705,course-v1:Microsoft+DEV218x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10670,course-v1:Microsoft+DAT203.2x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
8626,course-v1:TsinghuaX+60240202X_p3+sp,2016/12/1 8:00,,1,computer,
10778,course-v1:Microsoft+CLD224x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10671,course-v1:Microsoft+DAT203.1x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10752,course-v1:Microsoft+CLD208.4x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
7305,course-v1:xxxx+yixuexxx+2017,2016/2/26 0:00,2016/5/26 0:00,0,,90 
10729,course-v1:Microsoft+DAT202.1x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
11677,course-v1:NTHU+CS12500+sp,2017/6/1 8:00,,1,computer,
10753,course-v1:Microsoft+CLD208.3x+2T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10711,course-v1:Microsoft+DAT218x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10725,course-v1:Microsoft+DAT215.2x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10704,course-v1:Microsoft+DEV220x+1T2017,2017/4/1 8:00,2017/6/30 8:00,0,,90 
10139,course-v1:TsinghuaX+san20250103+2017_T1,2017/3/3 23:30,2017/6/1 23:30,0,,90 
5643,course-v1:sicnu_TsinghuaX+LS001+2016_T1,2016/3/4 0:00,2016/6/1 23:59,0,,90 
5629,course-v1:sicnu_JLU+gx01640603_103138_1+2016_T1,2016/3/4 0:00,2016/6/1 23:59,0,,90 
5644,course-v1:sicnu_TsinghuaX+ZZTJ001+2016_T1,2016/3/4 0:00,2016/6/1 23:59,0,,90 
5645,course-v1:sicnu_TsinghuaX+10800032X+2016_T1,2016/3/4 0:00,2016/6/1 23:59,0,,90 
11114,course-v1:xuetangx+credittest2+2017_T1,2017/4/1 8:00,2017/6/30 0:30,0,,90 
11117,course-v1:xuetangx+credittest5+2016_T2,2016/9/1 8:00,2016/11/30 0:30,0,,90 
11676,course-v1:TsinghuaX+20250064X+sp,2017/6/1 8:00,,1,electrical,
11118,course-v1:xuetangx+credittest6+2016_T2,2016/9/1 8:00,2016/11/30 0:30,0,,90 
2889,course-v1:TsinghuaX+MOOC102+2015_T2,2015/10/26 8:00,2016/1/24 0:00,0,education,90 
8674,course-v1:tjmv_TsinghuaX+00310222X+2016_T2,2016/12/1 8:00,2017/2/28 23:30,0,,90 
10265,course-v1:TsinghuaX+hebust_00510133X+2017_T1,2017/3/3 8:00,2017/5/31 23:30,0,,90 
8842,course-v1:TsinghuaX+70800232X+2017_T1,2017/2/20 8:00,2017/5/20 23:30,0,art,90 
608,SDSZ/15_390x/2015_T1,2015/3/1 13:30,2015/5/29 16:00,0,,89 
8209,course-v1:Microsoft+CLD216x+3T2016,2016/10/3 8:00,2016/12/31 8:00,0,,89 
1798,course-v1:TsinghuaX+00690242_tv+2015_T1,2015/3/2 10:00,,1,,
9242,course-v1:Microsoft+DAT223.2x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
9485,course-v1:Microsoft+DAT202.1x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
9228,course-v1:Microsoft+CLD208.3x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
12129,course-v1:Microsoft+CLD236x+2T2017,2017/7/3 8:00,2017/9/30 8:00,0,,89 
9595,course-v1:Microsoft+DAT209x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
9225,course-v1:Microsoft+CLD209.2x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
6968,course-v1:IEEEx+BioMed01x+3T2016,2016/9/1 8:00,2016/11/29 8:00,0,,89 
7586,course-v1:Microsoft+DAT203.2x+6T2016,2016/10/3 8:00,2016/12/31 8:00,0,,89 
9226,course-v1:Microsoft+CLD209.1x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
7732,course-v1:HarvardX+MUS24.5x+1T2016,2016/10/31 8:00,2017/1/28 8:00,0,,89 
1385,course-v1:UST+UST001+_,2015/7/1 0:00,2015/9/28 0:00,0,computer,89 
9199,course-v1:Microsoft+DAT208x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
9594,course-v1:Microsoft+DAT210x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
9239,course-v1:Microsoft+DAT206x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
9268,course-v1:Microsoft+DAT211x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
9227,course-v1:Microsoft+CLD208.4x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
12029,course-v1:ETSx+TOEFLx+3T2017,2017/8/9 8:00,2017/11/6 8:00,0,,89 
7177,course-v1:Stanford+Econ1+sp,2016/8/1 8:00,,1,economics,
9229,course-v1:Microsoft+CLD208.2x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
9232,course-v1:Microsoft+DEV211.1x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
8662,course-v1:NU+14051301_P1+sp,2016/12/1 8:00,,1,economics,
9230,course-v1:Microsoft+CLD208.1x+1T2017,2017/1/1 8:00,2017/3/31 8:00,0,,89 
10016,course-v1:lzls_TsinghuaX+34100325X+2017_T1,2017/2/22 0:00,2017/5/22 0:00,0,,89 
3033,course-v1:ZWU+ZWET001+2015_T2,2014/12/12 8:00,2015/3/11 0:00,0,,89 
7438,course-v1:TsinghuaX+30040352X+2016_T2,2016/10/27 8:00,2017/1/24 0:00,0,environment,89 
9939,course-v1:CQU+CQUCHEM100060062017T1+2017_T1,2017/2/20 8:00,2017/5/20 0:00,0,,89 
10892,course-v1:ysu+11111+2017-0301,2017/1/1 8:00,2017/3/31 0:00,0,,89 
450,TsinghuaX/MOOC101_2014/2014_T2,2014/12/12 8:00,2015/3/11 0:00,0,education,89 
9190,course-v1:CLE+CLE2016007+2017_T1,2017/2/21 8:00,2017/5/20 23:30,0,business,89 
8261,course-v1:xuetangx+ued01+2016,2016/9/19 8:00,2016/12/16 23:30,0,,89 
10950,course-v1:SDJTU+070108+2018_T1,2018/3/5 8:00,2018/6/1 17:00,0,,88 
9198,course-v1:Microsoft+DAT202.2x+1T2017,2017/1/2 8:00,2017/3/31 8:00,0,,88 
12028,course-v1:IEEEx+ATG2.x+3T2016,2017/6/27 8:00,2017/9/23 8:00,0,,88 
6747,course-v1:MITx+14.100x+3T2016,2016/9/19 8:00,2016/12/16 8:00,0,,88 
9490,course-v1:MITx+14.73x+1T2017,2017/2/6 8:00,2017/5/5 8:00,0,,88 
9488,course-v1:MITx+14.310x+1T2017,2017/2/6 8:00,2017/5/5 8:00,0,,88 
10783,course-v1:Microsoft+CLD232x+1T2017,2017/4/3 8:00,2017/6/30 8:00,0,,88 
9489,course-v1:MITx+14.100x+1T2017,2017/2/6 8:00,2017/5/5 8:00,0,,88 
9487,course-v1:MITx+14.740x+1T2017,2017/2/6 8:00,2017/5/5 8:00,0,,88 
10304,course-v1:scut+171120+2016_T2,2017/4/3 8:00,2017/6/30 8:00,0,,88 
4661,course-v1:TsinghuaX+02090091X+2016_T2,2016/9/19 8:00,2016/12/16 0:00,0,,88 
8444,course-v1:TsinghuaX+30230931X+2016_2017,2016/3/14 9:00,2016/6/10 0:00,0,,88 
5306,course-v1:VPC_TsinghuaX+AP000002X+2016_T1,2016/4/4 9:00,2016/7/1 0:00,0,,88 
5850,course-v1:TsinghuaX+AP201601X+2016_T1,2016/4/4 9:00,2016/7/1 0:00,0,physics,88 
4380,course-v1:TsinghuaX+30230931X+2016_T1,2016/3/14 9:00,2016/6/10 0:00,0,electrical,88 
679,TsinghuaX/00740043_2X/2015_T1,2015/4/27 15:00,2015/7/24 0:00,0,computer,87 
7975,course-v1:XJTUMOOC+GNED106814+2016_T2,2016/10/10 10:00,2017/1/5 19:00,0,,87 
2548,course-v1:TsinghuaX+10610224X+2015_T2_,2015/10/4 7:30,2015/12/30 12:30,0,,87 
7764,course-v1:TsinghuaX+tt111+22222,2016/9/23 20:00,2016/12/19 23:30,0,,87 
2907,course-v1:BIT+PHY1701601+2015_T2,2015/9/28 8:00,2015/12/24 11:00,0,physics,87 
254,MITx/6_00_1x/2014_T2,2015/1/26 0:00,2015/4/23 0:30,0,computer,87 
1943,course-v1:TsinghuaX+30140393X_tv+2015_T1,2015/3/9 9:00,,1,physics,
11138,course-v1:UQx+LGDM2x+2T2017,2017/6/13 8:00,2017/9/8 8:00,0,,87 
9266,course-v1:BUx+SpanishX+1T2017,2017/1/31 8:00,2017/4/28 8:00,0,,87 
120,UQx/TROPIC101x/_,2015/4/28 0:00,2015/7/24 0:00,0,environment,87 
9197,course-v1:Microsoft+DAT202.3x+1T2017,2017/1/3 8:00,2017/3/31 8:00,0,,87 
8224,course-v1:UQx+LGDM2x+1T2017,2017/2/14 8:00,2017/5/12 8:00,0,,87 
1740,course-v1:Tsinghua+STX001+2015_T2,2015/3/4 0:00,2015/5/29 23:59,0,,87 
9621,course-v1:JNUX+jnu01009538X+2017_T1,2017/3/6 0:00,2017/5/31 23:30,0,economics,87 
10017,course-v1:CQUiversity+22830003+2016-T2,2017/2/22 8:00,2017/5/20 0:00,0,,87 
9941,course-v1:CQU+CQUMOOCMSE21202-002+2017T1,2017/2/18 8:00,2017/5/15 23:30,0,,87 
9652,course-v1:XJTUSPOC+TMEP+2017_T1,2017/3/6 8:00,2017/5/31 22:00,0,,87 
7473,course-v1:ncepubd+60240202X+2016_T2,2016/10/12 8:00,2017/1/6 17:00,0,,86 
1732,course-v1:Tsinghua+LS001+2015_T2,2015/3/4 0:00,2015/5/29 0:00,0,,86 
6887,course-v1:MITx+7.00x_4+2T2016,2016/8/1 8:00,2016/10/26 8:00,0,,86 
1728,course-v1:Tsinghua+ZZTJ001+2015_T2,2015/3/4 0:00,2015/5/29 0:00,0,,86 
11976,course-v1:BerkeleyX+GG101x+3T2017,2017/9/5 8:00,2017/11/30 8:00,0,,86 
5829,course-v1:XJTUMOOC+CORE0201+2016_T1,2016/3/21 0:00,2016/6/15 0:00,0,,86 
1727,course-v1:Tsinghua+GYMS001+2015_T2,2015/3/4 0:00,2015/5/29 0:00,0,,86 
6346,course-v1:TsinghuaX+10450034_2X+2016_T2,2016/7/1 0:00,2016/9/24 23:30,0,biology,86 
5883,course-v1:harmony+hd101+2016-t1,2016/3/1 8:00,2016/5/26 0:00,0,,86 
6667,course-v1:TsinghuaX+10610183_2X+2016_T2,2016/9/12 8:00,2016/12/7 0:00,0,philosophy,86 
2297,course-v1:TsinghuaX+00612642X+sp,2015/3/2 9:00,,1,literature,
671,BIT/PHY1701701/2015_T1,2015/4/14 8:00,2015/7/9 0:00,0,physics,86 
7564,course-v1:sanxiauX+80000901+2016_T2,2016/3/7 0:00,2016/5/31 0:00,0,,85 
5130,course-v1:sanxiauX+80000901+2016_T1,2016/3/7 0:00,2016/5/31 0:00,0,,85 
1721,course-v1:Tsinghua+XLX001+2015_T2,2015/6/1 0:00,2015/8/25 0:00,0,,85 
6876,course-v1:HarvardX+HUM12x+3T2016,2016/9/22 8:00,2016/12/16 8:00,0,,85 
7432,course-v1:IEEEx+SmartGrid02.x+3T2016,2016/10/4 8:00,2016/12/28 8:00,0,,85 
4546,course-v1:TsinghuaX+30240184_1X+2016_T1,2016/3/15 8:00,2016/6/8 7:59,0,computer,85 
4548,course-v1:TsinghuaX+30240184_2X+2016_T1,2016/3/15 8:00,2016/6/8 7:59,0,computer,85 
8390,course-v1:TsinghuaX+30240184_2X+2016_2017,2016/3/15 8:00,2016/6/8 7:59,0,,85 
8389,course-v1:TsinghuaX+30240184_1X+2016_2017,2016/3/15 8:00,2016/6/8 7:59,0,,85 
2302,course-v1:BSU+BSU001+2015_T2,2016/6/14 8:00,2016/9/7 0:00,0,,85 
7273,course-v1:TsinghuaX+THU00001X+2016_T2,2016/9/26 8:00,2016/12/19 23:30,0,business,85 
6604,course-v1:NCTU+wghx+2016_T2,2016/9/21 10:00,2016/12/15 0:00,0,chemistry,85 
9953,course-v1:ChongqingUniversity+CQUMOOCMSE21202-002+2016_T2,2017/2/19 10:30,2017/5/15 0:00,0,,85 
7974,course-v1:TsinghuaX+AP000004X+2016_2017,2016/4/8 8:00,2016/7/1 17:00,0,,84 
4551,course-v1:TsinghuaX+AP000004X+2016_T1,2016/4/8 8:00,2016/7/1 17:00,0,math,84 
2867,course-v1:XJTUSPOC+CORE1504+2015_T2,2015/10/13 14:00,2016/1/5 18:00,0,,84 
169,TsinghuaX/00720091_2014s_X/_,2014/6/8 9:00,2014/8/31 12:00,0,,84 
10851,course-v1:MITx+18.01.1x+2T2017,2017/6/7 8:00,2017/8/30 8:00,0,,84 
9770,course-v1:MITx+CTL.SC1x_3+2T2017,2017/5/31 8:00,2017/8/23 8:00,0,,84 
11182,course-v1:RITx+PM9002x+2T2018,2018/5/17 8:00,2018/8/9 8:00,0,,84 
10317,course-v1:MITx+14.100x+2T2017,2017/6/5 8:00,2017/8/28 8:00,0,,84 
7277,course-v1:IIMBx+IM110x+3T2016,2016/9/29 8:00,2016/12/22 8:00,0,,84 
7125,course-v1:guangxi_CIE+CIE2016001+2016_T2,2016/9/23 0:00,2016/12/16 0:00,0,,84 
