,eid,gender,birth_year,edu_degree,course_category,course_type,course_duration,student_amount,course_amount,dropout_rate_of_course,dropout_rate_of_user,L_mean,L_var,L_skew,L_kurtosis,S_mean,S_var,S_skew,S_kurtosis,11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44
6537,441479,0,,0,16,0,11059200,1987,,19,,47646.0,19784661370.73,3.18,8.53,12.82,1316.0,4.56,22.43,142,0,0,52,0,24,0,27,0,0,0,0,52,27,0,148
6538,441481,0,,0,16,0,11059200,1987,1.0,19,,92855.52,32547547889.28,2.54,5.82,20.99,1971.54,3.43,12.84,496,1,0,46,0,27,0,41,0,0,0,0,47,40,0,186
6539,441488,0,,0,16,0,11059200,1987,2.0,19,,39041.24,13368687577.74,3.47,11.44,24.32,3260.26,3.13,9.39,147,0,0,32,0,25,0,27,0,0,0,0,32,27,0,125
6540,441494,0,,0,16,0,11059200,1987,2.0,19,,287429.78,59246779882.84,0.29,1.55,15.34,1694.12,4.36,20.11,53,0,0,13,0,29,0,31,0,0,0,0,13,31,0,79
6541,441505,0,,0,16,0,11059200,1987,1.0,19,,74258.55,35889892330.57,2.22,2.95,16.02,1510.76,3.62,15.11,140,0,0,26,0,26,0,26,0,0,0,0,26,26,0,95
6542,441506,0,,0,16,0,11059200,1987,,19,,106284.12,39054109082.51,1.62,1.14,10.09,1026.54,5.46,32.28,814,1,0,45,0,20,0,33,0,0,0,0,46,32,0,108
6543,441509,1,9.0,0,16,0,11059200,1987,1.0,19,,73611.5,16459203147.75,1.49,0.74,24.7,3153.18,3.13,8.99,163,4,0,34,2,31,0,19,0,0,0,0,36,17,0,148
6544,441514,0,,0,16,0,11059200,1987,4.0,19,75.0,53899.68,18760353564.07,3.09,8.68,15.15,2103.35,3.87,14.6,82,1,0,42,0,22,0,34,0,0,0,0,44,33,0,178
6545,441517,0,,0,16,0,11059200,1987,2.0,19,,104163.76,39506752438.28,2.37,5.26,22.08,2566.32,3.09,9.2,132,2,0,34,0,25,0,26,0,0,0,0,36,24,0,123
6546,441528,0,,0,16,0,11059200,1987,1.0,19,,38158.31,5934720219.21,2.54,6.0,24.78,1860.01,3.09,11.31,537,1,0,43,1,23,0,31,0,0,0,1,44,31,1,202
6547,441533,1,,3,16,0,11059200,1987,,19,,80765.44,35779250910.78,2.31,3.84,16.87,2214.4,4.1,17.43,197,0,0,45,1,25,0,30,0,0,0,0,44,31,0,118
6548,441534,0,,0,16,0,11059200,1987,1.0,19,,161346.43,77730809130.1,1.51,0.96,15.44,2025.63,3.89,15.47,75,1,0,37,0,20,0,34,0,0,0,0,39,33,0,93
6549,441536,0,,0,16,0,11059200,1987,1.0,19,,121949.89,27886677428.32,1.6,1.72,19.89,1288.04,2.95,11.56,882,0,0,30,0,17,0,18,0,0,0,1,30,18,1,100
6550,441537,0,,0,16,0,11059200,1987,2.0,19,,49578.62,14673414039.2,3.14,9.93,30.63,4035.7,2.71,6.74,137,6,0,39,1,50,0,17,0,0,0,1,43,13,1,18
6551,441540,1,9.0,6,16,0,11059200,1987,,19,,121654.05,55434554994.68,1.44,0.11,13.71,1648.51,4.69,23.82,279,3,0,40,1,20,0,32,0,0,0,0,42,30,0,97
6552,441541,0,,0,16,0,11059200,1987,1.0,19,,67966.95,21499240945.47,2.21,3.49,12.74,1677.33,4.96,25.15,92,2,0,26,0,21,0,34,0,0,0,0,28,32,0,106
6553,441552,0,,0,16,0,11059200,1987,,19,,49043.68,14895425254.74,3.22,10.95,14.04,1491.74,4.48,21.68,149,0,0,45,0,26,0,23,0,0,0,0,45,23,0,196
6554,441556,0,,0,16,0,11059200,1987,3.0,19,0.0,54174.18,19136537760.38,3.03,8.52,23.39,2528.36,3.04,9.06,206,5,0,30,0,29,0,28,0,0,2,1,34,23,2,19
6555,441563,0,,0,16,0,11059200,1987,2.0,19,,43610.32,9989865878.48,2.5,5.44,18.65,2835.76,3.59,12.25,86,0,0,54,0,24,0,24,0,0,0,1,54,24,2,168
6556,441566,2,9.0,3,16,0,11059200,1987,9.0,19,77.0,22619.81,5121296399.15,4.5,20.23,22.39,2139.96,2.91,8.91,150,7,0,44,4,15,0,22,0,0,0,0,47,19,0,127
6557,441574,0,,0,16,0,11059200,1987,,19,,146088.62,62960694170.98,1.17,0.6,22.0,3003.75,3.19,9.43,77,0,0,21,0,23,0,12,0,0,0,0,21,12,0,63
6558,441585,1,9.0,6,16,0,11059200,1987,1.0,19,,499040.0,97174933542.4,0.71,0.87,8.89,882.94,7.4,61.02,0,0,0,1,0,15,0,22,0,0,0,0,1,22,0,38
6559,441588,0,,0,16,0,11059200,1987,2.0,19,,61730.34,29697220216.8,3.56,13.41,20.24,3095.14,3.27,9.85,92,0,0,39,0,30,0,22,0,0,0,0,39,22,0,122
6560,441611,0,,0,16,0,11059200,1987,1.0,19,,69600.88,31137357325.11,2.44,4.3,17.15,1907.44,3.68,13.81,212,0,0,40,1,22,0,21,0,0,0,0,39,22,0,143
6561,441614,1,9.0,6,16,0,11059200,1987,2.0,19,,53935.82,15146547676.84,2.39,4.89,8.25,675.64,7.0,58.5,331,1,0,34,2,22,0,37,0,0,0,0,33,38,0,120
6562,441629,0,,0,16,0,11059200,1987,4.0,19,75.0,52834.85,29271063057.13,3.66,12.63,16.66,2100.86,4.07,17.0,137,0,0,36,0,15,0,17,0,0,0,0,36,17,0,98
6563,441643,0,,0,16,0,11059200,1987,1.0,19,,117060.73,40004241127.65,1.52,0.66,16.27,1993.94,4.09,17.23,180,0,0,43,0,27,0,24,0,0,0,0,43,24,0,162
6564,441672,0,,0,16,0,11059200,1987,,19,,115208.24,25455754705.32,1.37,0.73,19.44,2539.07,3.83,14.74,135,7,0,33,0,25,0,41,0,0,0,0,40,34,0,73
6565,441675,0,,0,16,0,11059200,1987,,19,,47190.93,20735309955.18,3.53,12.04,13.94,1952.41,4.34,19.25,126,2,0,48,0,24,0,28,0,0,0,0,50,27,0,182
6566,441676,0,,0,16,0,11059200,1987,1.0,19,,92882.38,23987884033.06,1.24,0.13,10.83,1265.98,5.41,31.95,287,0,0,51,0,18,0,63,0,0,0,0,51,63,0,168
6567,441687,0,,0,16,0,11059200,1987,1.0,19,,70304.98,29860047690.52,2.74,6.65,31.96,2013.17,2.63,8.02,1208,2,0,34,0,15,0,18,0,0,0,2,37,16,2,97
6568,441691,0,,0,16,0,11059200,1987,1.0,19,,237082.71,128008567283.63,1.07,0.64,12.46,1186.09,4.04,17.41,0,0,0,1,0,13,0,14,0,0,0,0,1,14,0,26
6569,441693,2,,0,16,0,11059200,1987,2.0,19,,58530.72,10936793106.97,2.26,5.31,15.26,1655.47,4.43,21.53,206,1,0,49,0,26,0,34,0,0,0,0,50,33,0,149
6570,441694,2,9.0,6,16,0,11059200,1987,1.0,19,,48882.39,13328704645.67,2.48,5.32,20.68,2267.84,3.39,11.84,150,0,0,53,0,26,0,54,0,0,0,0,53,54,0,280
6571,441696,0,,0,16,0,11059200,1987,1.0,19,,61436.44,38966904355.78,3.47,11.17,18.79,2280.88,3.38,11.2,132,1,0,58,0,10,0,33,0,0,0,0,59,31,0,143
6572,441704,0,,0,16,0,11059200,1987,,19,,260542.57,104606943079.67,0.74,0.92,6.33,90.85,2.47,6.24,0,0,0,4,0,12,0,12,0,0,0,0,4,13,0,37
6573,441705,0,,0,16,0,11059200,1987,2.0,19,,82661.45,43622151605.7,2.39,4.24,22.4,2746.29,3.13,9.38,94,0,0,23,0,20,0,16,0,0,0,0,23,16,0,98
6574,441714,0,,0,16,0,11059200,1987,2.0,19,,74404.0,39858496961.59,3.14,9.23,12.5,1289.63,4.32,20.13,144,0,0,38,0,23,0,27,0,0,0,0,38,27,0,115
6575,441717,0,,0,16,0,11059200,1987,,19,,62070.92,24564702337.56,2.71,6.3,15.64,1795.77,3.88,15.39,156,0,0,42,0,29,0,34,0,0,0,0,42,34,0,196
6576,441720,0,,0,16,0,11059200,1987,1.0,19,,64987.74,36870325776.93,3.29,10.32,17.88,2129.13,3.85,15.07,115,0,0,38,0,23,0,27,0,0,0,0,38,27,0,126
6577,441722,0,,0,16,0,11059200,1987,2.0,19,,76098.24,31195747302.37,2.58,6.06,7.1,648.52,7.83,66.82,1789,5,0,44,1,16,0,30,0,0,0,0,48,26,0,107
6578,441724,2,9.0,6,16,0,11059200,1987,,19,,58162.72,36679874361.85,4.37,20.1,13.22,1724.98,4.48,21.06,103,1,0,33,0,22,0,41,0,0,0,0,34,40,0,118
6579,441725,0,,0,16,0,11059200,1987,2.0,19,,114164.85,38239390511.73,1.61,1.3,17.04,2251.92,3.89,15.36,117,0,0,29,0,28,0,24,0,0,4,4,29,24,4,96
6580,441727,0,,0,16,0,11059200,1987,1.0,19,,,,,,6.18,138.15,2.9,8.56,0,0,0,2,0,5,0,5,0,0,0,0,2,6,0,16
6581,441731,1,9.0,6,16,0,11059200,1987,1.0,19,,321129.14,162733829617.55,0.79,0.81,16.55,1758.66,3.6,13.53,130,0,0,20,0,21,0,21,0,0,0,0,20,21,0,76
6582,441735,0,,0,16,0,11059200,1987,1.0,19,,345116.75,122069744350.19,0.17,1.77,19.1,2319.28,3.93,17.23,0,1,0,0,0,17,0,11,0,0,0,1,1,10,1,23
6583,441744,2,9.0,3,16,0,11059200,1987,1.0,19,,131252.72,63473257477.53,1.66,1.21,24.12,2450.72,3.05,9.69,376,2,0,21,1,12,0,18,0,0,0,0,21,17,0,73
6584,441749,0,,0,16,0,11059200,1987,1.0,19,,221743.6,51628496673.04,0.59,1.1,10.89,394.96,2.61,7.2,4,3,0,0,2,27,0,10,0,0,0,0,0,9,0,21
6585,441750,0,,0,16,0,11059200,1987,,19,,114456.24,47151465064.75,2.88,7.87,20.95,2502.31,3.46,12.26,133,3,0,27,4,21,0,29,0,0,0,0,26,30,0,97
6586,441758,0,,0,16,0,11059200,1987,,19,,,,,,4.29,30.05,1.44,1.13,0,0,0,1,0,12,0,15,0,0,0,0,1,16,0,19
6587,441760,2,,0,16,0,11059200,1987,1.0,19,,218186.27,54251259068.02,0.57,1.17,18.8,1334.82,3.62,15.96,492,0,0,21,0,31,0,30,0,0,0,0,20,31,0,22
6588,441763,1,9.0,3,16,0,11059200,1987,2.0,19,,57516.77,22915764109.81,3.65,14.46,13.48,1332.45,4.13,18.25,106,0,0,36,0,23,0,35,0,0,0,0,36,35,0,141
6589,441765,2,9.0,6,16,0,11059200,1987,3.0,19,66.0,100318.69,48522479967.59,1.95,2.15,19.31,1458.97,3.74,16.03,829,0,0,39,0,25,0,27,0,0,0,0,39,27,0,142
6590,441766,0,,0,16,0,11059200,1987,1.0,19,,93977.27,50519548900.26,2.26,3.59,8.6,917.72,6.95,54.16,285,2,0,29,0,19,0,32,0,0,0,0,31,30,0,138
6591,441770,1,9.0,6,16,0,11059200,1987,2.0,19,,54462.1,13916334414.83,2.81,7.45,13.15,1633.98,4.79,24.41,94,0,0,39,0,28,0,29,0,0,3,1,39,29,1,167
6592,441771,1,9.0,3,16,0,11059200,1987,,19,,53709.67,26016064463.64,3.54,11.78,21.14,2833.98,3.31,10.49,130,0,0,37,0,27,0,22,0,0,0,1,37,22,1,105
6593,441777,0,,0,16,0,11059200,1987,,19,,43266.71,17520041977.52,3.03,7.39,14.5,1380.73,4.06,17.21,114,0,0,31,0,19,0,14,0,0,0,0,31,15,0,65
6594,441782,0,,0,16,0,11059200,1987,,19,,117471.17,71828293896.81,2.01,2.43,18.26,2423.2,3.85,15.02,54,0,0,18,0,18,0,18,0,0,0,0,18,18,0,61
6595,441790,0,,0,16,0,11059200,1987,1.0,19,,91521.59,37332788729.15,1.97,2.27,13.1,1227.44,4.12,18.35,227,0,0,29,0,13,0,46,0,0,0,0,29,46,0,174
6596,441797,0,,0,16,0,11059200,1987,4.0,19,75.0,103085.85,30747379674.05,1.5,0.83,24.15,3073.68,3.06,9.0,163,0,0,35,0,27,0,35,0,0,2,1,35,35,1,154
6597,441803,0,,0,16,0,11059200,1987,2.0,19,,90233.55,46523545000.32,2.36,4.09,22.37,2239.02,3.07,9.81,358,4,0,55,1,23,0,45,0,0,0,0,58,42,0,191
6598,441808,0,,0,16,0,11059200,1987,1.0,19,,408494.8,190985024473.36,0.38,1.79,7.82,600.84,7.19,60.19,0,0,0,1,0,23,0,29,0,0,0,0,1,29,0,43
6599,441815,0,,0,16,0,11059200,1987,2.0,19,,106397.32,27243637821.94,1.73,2.02,15.68,1836.03,4.13,18.31,161,4,0,47,0,26,0,68,0,0,0,1,51,64,1,205
6600,441824,0,,0,16,0,11059200,1987,3.0,19,66.0,94460.7,18801295385.47,1.12,0.33,23.1,2414.08,3.11,10.01,173,0,0,34,0,16,0,19,0,0,0,0,34,19,0,78
6601,441830,0,,0,16,0,11059200,1987,1.0,19,,74714.03,20497765184.91,1.98,2.7,15.56,1890.7,3.94,16.32,127,1,0,28,0,23,0,41,0,0,0,0,29,40,0,99
6602,441838,0,,0,16,0,11059200,1987,2.0,19,,,,,,9.71,618.0,4.01,17.06,0,0,0,6,0,10,0,28,0,0,0,0,5,28,0,89
6603,441839,1,9.0,6,16,0,11059200,1987,2.0,19,,135041.0,49545583711.2,1.39,0.09,12.15,986.39,4.28,19.43,20,1,0,11,1,22,0,6,0,0,0,0,10,6,0,26
6604,441843,0,,0,16,0,11059200,1987,1.0,19,,68750.1,16462892808.37,1.64,1.21,12.32,1411.2,4.95,26.06,222,0,0,52,0,24,0,38,0,0,0,0,52,38,0,162
6605,441854,1,9.0,6,16,0,11059200,1987,1.0,19,,84746.47,44657096175.48,2.31,3.6,13.96,1585.72,4.65,23.45,108,0,0,36,0,21,0,24,0,0,0,0,36,24,0,110
6606,441858,0,,0,16,0,11059200,1987,,19,,70503.75,40206908672.3,2.62,5.15,19.62,2503.14,3.4,11.11,205,6,0,46,0,33,0,45,0,0,0,0,52,39,0,85
6607,441859,2,9.0,3,16,0,11059200,1987,2.0,19,,54730.98,15079875927.67,3.53,13.34,22.81,1902.3,3.13,11.3,491,4,0,61,0,18,0,35,0,0,0,0,65,31,0,205
6608,441862,0,,0,16,0,11059200,1987,1.0,19,,115473.33,42505957998.09,1.48,0.55,14.75,2074.36,4.76,22.77,67,2,0,22,0,12,0,22,0,0,0,0,24,20,0,46
6609,441863,0,,0,16,0,11059200,1987,1.0,19,,164596.15,54192716821.36,0.9,0.99,10.94,913.35,5.08,31.0,583,2,0,50,0,22,0,48,0,0,0,0,52,46,0,138
6610,441873,0,,0,16,0,11059200,1987,1.0,19,,52788.06,13512696628.09,2.26,4.27,18.73,2418.83,3.66,13.26,104,0,0,53,0,22,0,31,0,0,0,0,53,31,0,173
6611,441874,0,,0,16,0,11059200,1987,2.0,19,,113877.26,45464761138.02,1.82,1.9,16.32,2190.65,3.95,15.47,209,2,0,46,0,24,0,47,0,0,0,0,48,45,0,148
6612,441875,0,,0,16,0,11059200,1987,,19,,146494.69,69191093740.67,1.41,0.18,15.19,1767.82,4.14,18.26,419,1,0,55,0,25,0,45,0,0,0,0,57,44,0,136
6613,441877,0,,0,16,0,11059200,1987,1.0,19,,130933.65,51111607838.58,1.49,0.51,11.05,1319.23,5.87,35.26,24,0,0,18,0,29,0,17,0,0,0,0,18,17,0,87
6614,441884,1,,6,16,0,11059200,1987,1.0,19,,127283.32,51572258513.48,1.75,1.96,18.11,2478.23,4.0,17.18,33,1,0,8,0,28,0,23,0,0,0,0,9,22,0,33
6615,441887,0,,0,16,0,11059200,1987,1.0,19,,102270.74,53157829195.67,2.45,4.84,14.95,1965.34,4.05,16.9,156,0,0,39,0,22,0,33,0,0,0,0,39,33,0,128
6616,441889,1,9.0,3,16,0,11059200,1987,1.0,19,,98631.23,25964674060.27,1.61,1.15,18.53,2134.42,3.43,12.01,227,0,0,31,0,19,0,40,0,0,0,0,31,40,0,151
6617,441898,0,,0,16,0,11059200,1987,2.0,19,,52487.14,21536185706.75,3.47,12.52,20.0,2329.31,3.83,16.16,135,0,0,37,0,10,0,25,0,0,0,2,38,25,2,126
6618,441910,1,8.0,7,16,0,11059200,1987,2.0,19,,510798.8,81583545186.56,0.01,1.69,16.25,1112.12,3.91,17.46,8,0,0,7,0,23,0,24,0,0,0,0,7,24,0,32
6619,441915,1,,0,16,0,11059200,1987,1.0,19,,80767.0,27075169537.82,2.39,5.07,18.39,2424.43,3.44,11.65,108,0,0,46,0,26,0,46,0,0,0,0,46,46,0,193
6620,441921,1,9.0,6,16,0,11059200,1987,1.0,19,,58406.21,26967402261.01,2.93,7.13,11.15,1359.82,5.33,30.39,219,1,0,49,0,27,0,38,0,0,0,0,50,37,0,136
6621,441923,0,,0,16,0,11059200,1987,2.0,19,,89069.74,80460446984.71,3.75,13.64,13.65,1797.69,4.48,20.65,75,0,0,30,0,17,0,22,0,0,0,0,30,22,0,64
6622,441924,1,9.0,3,16,0,11059200,1987,1.0,19,,168919.85,145248655622.28,2.53,5.14,12.78,1956.17,4.83,23.27,3,0,0,5,0,16,0,42,0,0,0,0,5,42,0,80
6623,441927,0,,0,16,0,11059200,1987,1.0,19,,88640.17,40822645754.41,2.98,8.92,27.49,3411.93,2.8,7.37,179,4,0,38,0,25,0,21,0,0,0,0,42,17,0,86
6624,441935,2,,0,16,0,11059200,1987,2.0,19,,126965.74,180426487957.88,3.62,11.81,19.92,1618.59,3.36,13.29,83,1,0,41,1,11,0,16,0,0,0,0,41,16,0,106
6625,441936,0,,0,16,0,11059200,1987,1.0,19,,143651.31,46829478647.46,1.17,0.19,17.46,2348.28,3.74,13.6,70,0,0,20,0,11,0,21,0,0,0,0,20,21,0,89
6626,441939,0,,0,16,0,11059200,1987,2.0,19,,57064.55,25990864617.1,3.38,10.56,25.36,3184.45,2.88,7.94,105,13,0,17,7,28,0,16,0,0,0,0,23,10,0,16
6627,441944,0,,0,16,0,11059200,1987,1.0,19,,121071.05,71740212698.45,2.14,3.29,13.85,1518.09,4.91,26.86,7,0,0,5,0,27,0,21,0,0,0,0,5,21,0,39
6628,441948,2,9.0,6,16,0,11059200,1987,1.0,19,,305156.25,92371785975.69,0.0,2.0,8.47,667.65,4.83,22.93,18,1,0,5,1,3,0,5,0,0,0,0,5,6,0,12
6629,441954,0,,0,16,0,11059200,1987,2.0,19,,109591.68,29923398707.31,1.79,2.4,20.94,1917.4,3.08,10.2,174,4,0,36,0,26,0,35,0,0,0,0,39,32,0,135
6630,441972,2,9.0,6,16,0,11059200,1987,2.0,19,,100513.7,44030341022.28,2.16,3.72,3.24,19.24,48.94,2539.58,45750,2,0,47,0,16,0,31,0,0,0,0,49,29,0,118
6631,441973,0,,0,16,0,11059200,1987,6.0,19,16.0,19291.5,4048256972.35,5.07,26.31,21.28,2730.53,3.4,11.2,67,0,0,29,0,18,0,17,0,0,1,5,29,17,5,356
6632,441987,0,,0,16,0,11059200,1987,1.0,19,,355939.43,112770246409.96,0.34,1.3,6.91,143.97,4.18,20.36,0,0,0,0,0,15,0,15,0,0,0,0,0,15,0,18
6633,441988,0,,0,16,0,11059200,1987,,19,,101006.83,53236834292.39,2.1,2.73,22.18,3284.91,3.32,10.36,119,20,0,31,7,18,0,30,0,0,0,0,44,17,0,100
6634,441993,0,,0,16,0,11059200,1987,1.0,19,,414121.0,114750928980.4,0.39,1.82,4.73,290.64,7.57,67.15,417,3,0,24,2,14,0,17,0,0,0,0,25,16,0,66
6635,442005,0,,0,16,0,11059200,1987,2.0,19,,87360.53,32547965506.69,1.82,1.64,35.4,3701.74,2.37,5.58,158,7,0,13,6,25,0,13,0,0,0,0,15,12,0,9
6636,442006,0,,0,16,0,11059200,1987,2.0,19,,107816.0,34553404595.0,1.15,0.67,7.8,486.69,5.23,32.52,23,1,0,6,0,9,0,18,0,0,0,0,7,18,0,45
6637,442022,0,,0,16,0,11059200,1987,3.0,19,0.0,379315.86,70308160891.84,0.14,1.42,13.75,1046.95,3.28,10.15,0,0,0,1,0,19,0,23,0,0,0,0,1,23,0,65
6638,442025,0,,0,16,0,11059200,1987,1.0,19,,86117.11,32829587851.28,2.07,2.69,6.15,446.42,8.91,89.89,3446,1,0,55,1,23,0,29,0,0,0,0,55,29,0,156
6639,442026,0,,0,16,0,11059200,1987,1.0,19,,91075.69,30893970308.9,2.28,4.27,16.35,2069.61,4.05,16.77,225,0,0,42,0,30,0,31,0,0,0,0,42,31,0,164
6640,442040,0,,0,16,0,11059200,1987,1.0,19,,82906.76,36238196735.47,3.27,11.89,17.52,1857.44,3.84,15.59,118,0,0,33,0,19,0,23,0,0,1,1,33,23,1,121
6641,442041,0,,0,16,0,11059200,1987,1.0,19,,66738.86,20263756380.47,2.4,4.88,23.35,3067.52,3.2,9.59,170,7,0,42,0,29,0,38,0,0,0,0,48,32,0,23
6642,442047,0,,0,16,0,11059200,1987,,19,,59022.72,22878908435.5,3.22,10.43,17.93,2216.42,3.71,14.04,71,0,0,24,0,18,0,20,0,0,0,0,24,20,0,96
6643,442048,0,,0,16,0,11059200,1987,,19,,206583.92,72078459999.3,0.62,1.51,12.56,1615.11,5.94,36.61,25,1,0,13,0,27,0,30,0,0,0,0,15,29,0,46
6644,442049,2,9.0,3,16,0,11059200,1987,,19,,62010.83,22635093493.8,2.68,6.1,14.6,1730.86,4.06,16.59,110,1,0,42,1,24,0,32,0,0,0,0,42,32,0,155
6645,442053,0,,0,16,0,11059200,1987,,19,,189010.4,428621842392.37,3.46,10.03,11.84,1721.39,5.08,26.37,38,0,0,14,0,8,0,10,0,0,0,0,15,10,0,92
6646,442059,0,,0,16,0,11059200,1987,,19,,134332.47,38286141908.25,1.43,0.52,34.83,4179.71,2.32,4.68,102,16,0,35,5,16,0,24,0,0,0,0,46,13,0,113
6647,442066,0,,0,16,0,11059200,1987,,19,,300242.86,80832169750.41,0.13,1.82,8.39,351.74,4.55,24.86,20,1,0,6,0,24,0,28,0,0,0,0,7,28,0,53
6648,442068,0,,0,16,0,11059200,1987,,19,,95183.4,29661162762.71,2.13,3.32,15.49,1698.74,4.42,21.89,121,0,0,21,0,21,0,42,0,0,0,0,21,42,0,151
6649,442075,0,,0,16,0,11059200,1987,2.0,19,,90223.22,55945186367.95,3.18,9.78,9.16,892.83,4.91,25.1,53,0,0,21,0,13,0,20,0,0,0,0,21,20,0,64
6650,442076,0,,0,16,0,11059200,1987,,19,,96261.96,59630169865.07,2.89,7.94,16.33,2428.4,4.0,15.44,132,0,0,41,0,29,0,34,0,0,0,0,41,34,0,120
6651,442091,0,,0,16,0,11059200,1987,2.0,19,,89965.62,38555528648.73,2.17,2.87,22.31,988.52,2.07,3.74,0,1,0,0,1,13,0,2,0,0,0,0,0,2,0,1
6652,442092,2,9.0,3,16,0,11059200,1987,1.0,19,,193583.4,56292397796.64,0.7,1.28,28.75,2907.08,3.0,9.15,61,2,0,15,1,32,0,16,0,0,0,0,16,16,0,40
6653,442094,0,,0,16,0,11059200,1987,2.0,19,,127225.71,141172491467.03,3.26,9.39,23.85,2918.82,3.2,10.02,198,0,0,30,0,11,0,20,0,0,0,0,30,20,0,121
6654,442096,0,,0,16,0,11059200,1987,1.0,19,,65720.24,24118261370.24,2.21,3.26,4.76,257.29,12.02,166.12,930,1,0,33,0,18,0,41,0,0,0,0,34,40,0,106
6655,442102,0,,0,16,0,11059200,1987,,19,,,,,,6.29,145.63,3.5,12.3,0,0,0,1,0,13,0,6,0,0,0,0,1,7,0,15
6656,442103,0,,0,16,0,11059200,1987,1.0,19,,121145.18,45721493870.24,1.42,0.24,21.31,2480.46,3.31,11.25,334,1,0,51,0,35,0,39,0,0,0,0,52,38,0,176
6657,442109,0,,0,16,0,11059200,1987,1.0,19,,63415.93,18355550072.6,3.15,10.29,16.66,2186.33,3.6,12.73,120,1,0,55,0,22,0,29,0,0,0,0,56,28,0,118
6658,442118,0,,0,16,0,11059200,1987,2.0,19,,84261.8,24743177659.56,2.21,3.97,26.23,3231.18,2.86,7.74,249,2,0,32,1,26,0,25,0,0,0,0,32,24,0,109
6659,442119,0,,0,16,0,11059200,1987,1.0,19,,107527.44,30510025237.37,1.29,0.03,21.94,2204.49,3.04,9.33,107,1,0,25,0,28,0,31,0,0,0,0,26,30,0,94
6660,442125,2,9.0,6,16,0,11059200,1987,1.0,19,,87864.04,45081935459.74,2.1,2.65,20.36,2015.89,3.29,11.54,190,5,0,28,1,37,0,37,0,0,0,0,31,34,0,15
6661,442128,0,,0,16,0,11059200,1987,1.0,19,,56025.76,21258140709.53,3.13,9.34,18.21,2016.34,3.49,12.87,167,0,0,44,0,19,0,23,0,0,0,0,44,23,0,149
6662,442135,0,,0,16,0,11059200,1987,1.0,19,,79780.6,83704416935.78,4.78,23.0,12.19,1706.31,4.47,19.57,49,0,0,22,0,19,0,24,0,0,0,0,22,24,0,97
6663,442136,0,,0,16,0,11059200,1987,1.0,19,,48512.18,17167772955.92,3.15,8.84,13.71,1516.56,4.25,18.69,320,8,0,55,4,35,0,61,0,0,0,0,59,57,0,138
6664,442139,1,7.0,0,16,0,11059200,1987,17.0,19,17.0,66875.5,19884700815.05,3.45,13.65,21.84,2458.2,3.63,14.02,84,5,0,27,0,26,0,22,0,0,0,0,32,17,0,92
6665,442142,0,,0,16,0,11059200,1987,1.0,19,,163732.8,57887858276.96,1.55,1.56,16.67,1594.02,4.16,19.37,77,1,0,18,0,28,0,30,0,0,2,2,19,29,2,114
6666,442146,1,9.0,6,16,0,11059200,1987,1.0,19,,210977.92,34845288982.22,0.28,1.45,5.56,213.14,5.52,35.74,20,0,0,12,0,23,0,35,0,0,0,0,12,35,0,73
6667,442148,0,,0,16,0,11059200,1987,1.0,19,,154717.94,61113236659.16,1.15,0.47,29.93,3032.71,2.37,5.28,164,16,0,33,10,21,0,18,0,0,0,0,39,12,0,66
6668,442149,0,,0,16,0,11059200,1987,2.0,19,,131680.18,56530559790.26,1.68,1.11,19.8,1880.26,3.29,11.5,280,0,0,29,0,19,0,13,0,0,0,0,29,13,0,81
6669,442168,0,,0,16,0,11059200,1987,,19,,122221.59,57634999539.18,2.41,5.37,15.5,2288.05,4.36,18.58,75,1,0,19,0,16,0,17,0,0,0,0,20,16,0,62
6670,442176,2,9.0,6,16,0,11059200,1987,1.0,19,,97551.93,47232878485.72,2.11,2.74,13.92,1769.53,4.31,19.46,421,0,0,38,0,23,0,30,0,0,0,0,38,30,0,135
6671,442187,1,,0,16,0,11059200,1987,,19,,56731.52,24884771334.57,3.07,8.85,23.49,3341.68,2.91,7.64,127,1,0,32,1,20,0,29,0,0,0,0,32,29,0,81
6672,442191,0,,0,16,0,11059200,1987,3.0,19,66.0,71202.18,41513128918.56,2.97,7.66,11.91,1135.57,4.62,25.01,104,3,0,32,0,25,0,21,0,0,0,0,35,18,0,75
6673,442195,1,9.0,6,16,0,11059200,1987,1.0,19,,110288.78,45490360965.95,2.52,5.73,15.38,1534.68,3.76,14.8,34,0,0,11,0,46,0,32,0,0,0,1,11,32,1,112
6674,442197,1,,0,16,0,11059200,1987,5.0,19,40.0,78894.94,26153407978.43,2.21,3.75,20.84,2239.49,3.16,9.98,142,4,0,32,0,33,0,43,0,0,0,0,36,39,0,97
6675,442204,0,,0,16,0,11059200,1987,,19,,,,,,15.28,1046.48,3.23,9.45,1,2,0,0,1,37,0,2,0,0,0,0,0,2,0,0
6676,442209,0,,0,16,0,11059200,1987,2.0,19,,52918.56,18721400221.69,2.64,5.49,14.07,1395.74,4.42,22.34,147,2,0,47,0,23,0,66,0,0,0,0,49,64,0,146
6677,442212,1,,0,16,0,11059200,1987,1.0,19,,279912.4,11608957879.04,0.39,1.11,19.1,2140.39,3.85,15.21,75,0,0,21,1,20,0,13,0,0,0,0,20,15,0,6
6678,442213,1,,3,16,0,11059200,1987,1.0,19,,60683.32,21709460414.12,2.64,5.8,14.67,1766.52,4.34,19.75,91,0,0,33,0,28,0,24,0,0,0,0,33,24,0,114
