,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
14208,7,30,30,10,27,1,3,0,0,4,0,0,0,0,0,19,66,0,0,13,28
14209,1,17,19,8,15,2,5,0,0,4,1,0,0,0,0,4,29,2,2,0,15
14210,66,61,56,10,41,4,9,0,0,2,2,0,0,0,0,2,72,2,0,0,34
14211,7,33,25,8,26,9,3,0,0,6,1,0,0,0,0,30,76,0,4,28,39
14212,6,18,14,1,18,0,0,0,0,0,0,0,0,0,0,2,26,4,0,0,15
14213,0,17,22,10,16,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,16
14214,8,31,36,2,20,4,0,0,0,4,6,0,0,0,0,2,29,1,0,0,11
14215,18,32,34,83,35,8,26,0,0,6,38,0,0,0,0,10,113,0,0,0,49
14216,5,77,70,165,21,4,6,0,0,6,4,0,0,0,0,8,77,0,2,16,39
14217,4,26,24,5,24,3,3,0,0,2,0,0,0,0,0,1,52,2,0,0,1
14218,17,30,35,12,26,5,6,0,0,4,3,0,0,0,0,4,59,1,0,2,27
14219,75,52,56,3,29,4,3,0,0,2,1,0,0,0,0,6,42,3,0,2,27
14220,30,35,29,3,13,3,4,0,0,3,1,0,0,0,0,4,37,0,0,6,17
14221,2,20,20,2,16,3,2,0,0,3,0,0,0,0,0,6,44,0,2,0,20
14222,1,25,36,10,25,7,9,0,0,7,6,2,0,0,0,30,55,4,3,2,34
14223,2,15,20,9,18,11,8,0,0,3,4,0,0,0,0,0,0,0,0,0,26
14224,59,55,54,5,25,3,1,0,0,0,2,0,0,0,0,10,43,0,2,2,26
14225,1,30,52,10,38,6,24,0,0,12,11,0,1,0,0,10,90,4,4,2,43
14226,7,29,30,7,22,3,5,0,0,2,0,0,0,0,0,10,81,0,0,11,35
14227,3,12,14,8,17,0,0,0,0,0,0,0,0,0,0,5,22,5,0,8,10
14228,291,74,55,1,22,16,7,0,0,7,3,0,0,0,0,14,77,0,4,14,39
14229,3,34,31,15,34,7,10,0,0,3,4,0,2,0,0,10,76,5,4,20,41
14230,27,33,37,0,7,7,0,0,0,14,1,0,0,0,0,0,7,0,0,0,0
14231,3,66,81,8,37,5,5,0,0,4,0,0,0,0,0,6,78,1,4,2,38
14232,24,75,73,7,29,9,3,0,0,2,0,0,0,0,0,2,55,0,0,0,34
14233,14,4,13,0,20,5,2,0,0,0,1,0,1,0,0,32,61,29,19,16,22
14234,0,10,12,3,14,6,0,0,0,0,2,0,0,0,0,18,47,3,12,10,0
14235,2,29,25,2,33,10,5,0,0,4,2,0,0,0,0,12,66,0,10,11,34
14236,0,0,3,0,5,8,0,0,0,5,4,0,0,0,0,28,28,0,12,22,14
14237,5,16,15,6,16,3,3,0,0,4,4,0,0,0,0,5,32,3,3,2,20
14238,1,38,36,4,35,5,5,0,0,1,2,0,0,0,0,4,95,0,2,14,41
14239,2,18,26,7,16,0,0,0,0,0,0,0,0,0,0,0,26,2,0,0,12
14240,4,36,39,14,31,10,5,0,0,5,0,0,0,0,0,18,86,0,6,18,11
14241,2,39,33,4,28,7,2,0,0,5,1,0,0,0,0,7,62,0,2,2,35
14242,11,52,52,9,31,5,4,0,0,2,1,0,0,0,0,23,70,13,4,2,33
14243,5,28,25,9,32,3,9,0,0,3,6,0,0,0,0,6,50,0,1,5,27
14244,33,33,32,5,24,6,4,0,0,2,0,0,0,0,0,22,57,0,0,14,25
14245,0,1,6,0,6,12,12,0,0,6,4,0,0,0,0,2,35,0,2,6,17
14246,0,35,45,20,43,8,7,0,0,5,1,0,0,0,0,19,118,0,4,19,53
14247,0,14,24,4,14,0,0,0,0,0,0,0,0,0,0,4,35,0,1,6,14
14248,26,52,42,15,50,8,8,0,0,3,1,0,0,0,0,6,102,3,0,3,55
14249,5,42,52,11,42,13,10,0,0,3,4,0,0,0,0,4,96,2,2,22,55
14250,1,25,22,51,27,4,19,0,0,3,6,0,0,0,0,8,66,0,0,14,32
14251,2,32,25,12,21,2,3,0,0,4,1,0,0,0,0,5,33,2,4,6,19
14252,0,17,10,4,21,2,5,0,0,3,5,0,0,0,0,4,50,0,2,10,26
14253,1,32,30,7,20,2,10,0,0,6,7,0,1,0,0,8,97,0,10,7,43
14254,10,14,22,3,16,0,0,0,0,0,0,0,0,0,0,14,26,8,4,4,8
14255,27,70,79,12,39,4,5,0,0,2,6,0,0,0,0,25,72,28,0,0,38
14256,22,55,58,19,43,17,4,0,0,9,3,0,0,0,0,12,90,4,5,2,52
14257,0,0,6,0,10,15,10,0,0,4,4,0,4,0,0,16,59,0,10,24,23
14258,22,59,66,11,52,9,10,0,0,7,4,0,2,0,0,25,111,4,6,26,56
14259,11,56,53,21,58,7,11,0,0,4,3,0,0,0,0,12,167,4,6,12,15
14260,10,42,57,9,33,13,6,0,0,0,2,0,0,0,0,6,108,3,6,11,42
14261,12,33,48,10,31,5,7,0,0,8,2,0,0,0,0,25,66,0,2,22,0
14262,12,37,37,12,22,5,1,0,0,4,1,0,1,0,0,20,66,0,6,24,44
14263,81,45,45,3,6,4,2,0,0,3,3,0,0,0,0,11,28,0,0,0,14
14264,55,16,15,2,4,0,0,0,0,0,0,0,0,0,0,2,13,0,0,0,6
14265,6,10,18,0,10,2,4,0,0,2,2,0,0,0,0,14,27,9,2,4,15
14266,1,21,24,6,21,2,6,0,0,4,3,0,0,0,0,10,57,0,0,9,25
14267,6,37,49,26,20,2,6,0,0,3,0,0,0,0,0,4,67,1,2,2,26
14268,2,49,55,11,40,4,9,0,0,4,3,2,2,0,0,33,124,8,24,10,51
14269,15,25,20,3,26,3,13,0,0,3,7,0,0,0,0,22,66,0,2,4,31
14270,24,37,36,1,16,0,0,0,0,0,0,0,0,0,0,2,34,2,0,0,19
14271,5,15,15,3,9,1,1,0,0,0,0,0,0,0,0,11,21,8,1,2,10
14272,9,29,28,5,15,3,2,0,0,2,1,0,0,0,0,2,47,0,0,0,21
14273,87,6,6,0,4,0,0,0,0,0,0,0,0,0,0,4,11,3,0,0,5
14274,1,14,13,5,14,10,0,0,0,7,5,0,0,0,0,8,43,2,2,18,22
14275,8,45,44,2,12,2,0,0,0,3,0,0,0,0,0,8,36,0,2,6,22
14276,0,12,14,6,11,1,5,0,0,3,3,0,0,0,0,14,29,4,3,9,15
14277,9,40,45,3,16,0,0,0,0,1,0,0,0,0,0,2,26,2,0,0,14
14278,1,24,32,7,28,3,7,0,0,5,3,0,0,0,0,14,46,12,0,0,25
14279,0,0,37,0,39,0,0,0,0,0,0,0,0,0,0,4,85,4,0,0,44
14280,24,14,9,5,12,0,0,0,0,0,0,0,0,0,0,4,31,1,0,0,13
14281,0,20,16,13,18,0,0,0,0,0,0,0,0,0,0,2,31,2,0,0,20
14282,0,17,16,7,16,2,0,0,0,2,0,0,0,0,0,2,21,2,0,0,14
14283,0,20,30,5,15,1,1,0,0,1,0,0,0,0,0,5,34,4,0,2,15
14284,39,46,46,6,15,0,0,0,0,0,0,0,0,0,0,5,28,2,1,0,15
14285,21,33,34,2,16,0,4,0,0,4,0,0,0,0,0,2,35,1,0,0,19
14286,5,14,11,6,11,1,5,0,0,5,2,0,0,0,0,1,20,0,5,4,14
14287,20,18,22,4,12,0,3,1,0,0,2,0,0,0,0,5,22,2,0,2,13
14288,7,55,57,64,30,7,3,1,0,2,0,0,0,0,0,8,78,4,0,4,46
14289,36,21,21,13,11,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,7
14290,4,30,46,8,22,0,0,0,0,0,0,0,0,0,0,2,57,2,0,0,21
14291,35,39,43,4,9,1,1,1,0,1,0,0,0,0,0,11,28,7,2,3,9
14292,1,64,61,11,25,3,4,0,0,1,4,0,0,0,0,14,67,17,0,0,35
14293,0,52,70,22,55,13,7,4,0,2,6,0,0,0,0,14,135,12,2,12,76
14294,0,3,297,0,6,0,0,0,0,0,0,0,0,0,0,4,303,4,0,0,6
14295,26,24,25,0,6,0,0,0,0,0,0,0,0,0,0,8,12,2,0,0,5
14296,26,24,40,3,26,1,6,3,0,2,1,0,0,0,0,10,72,22,3,2,33
14297,11,78,86,34,45,3,8,1,0,6,4,0,0,0,0,14,86,9,0,0,45
14298,11,19,15,36,13,0,0,0,0,0,0,0,0,0,0,6,29,6,0,0,13
14299,39,41,46,5,26,4,1,2,0,0,3,0,0,0,0,7,59,0,0,0,36
14300,0,18,18,4,21,2,9,0,0,3,2,0,0,0,0,12,57,12,0,0,25
14301,6,33,40,1,9,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,7
14302,125,20,46,1,17,6,7,2,0,6,4,0,0,0,0,16,84,4,4,3,29
14303,55,46,48,13,46,6,0,7,0,1,0,0,0,0,0,25,144,16,2,6,69
14304,2,34,45,2,13,0,0,0,0,0,0,0,0,0,0,6,31,8,4,0,11
14305,24,29,28,3,15,1,2,0,0,1,2,0,0,0,0,7,28,8,0,2,14
14306,0,42,56,8,54,1,3,0,0,0,3,0,0,0,0,0,104,0,0,4,41
14307,38,25,33,0,18,2,1,0,0,0,0,0,0,0,0,0,19,0,0,0,11
14308,11,19,17,14,5,0,0,0,0,0,0,0,0,0,0,7,15,8,0,0,8
14309,185,51,66,7,40,7,9,4,0,3,9,0,0,0,0,4,91,4,2,4,49
14310,0,5,19,0,15,8,2,4,0,5,0,0,0,0,0,12,45,10,6,6,29
14311,26,8,34,2,26,4,4,0,0,2,2,0,0,0,0,5,71,4,0,0,2
14312,239,135,140,8,25,2,6,2,0,4,2,0,0,0,0,0,52,0,0,0,28
14313,12,11,15,2,14,1,1,1,0,1,1,0,0,0,0,6,36,0,4,4,19
14314,15,22,30,4,13,1,2,1,0,1,0,0,0,0,0,9,24,8,0,0,2
14315,82,8,1,0,3,2,0,1,0,0,0,0,0,0,0,2,16,2,0,0,8
14316,169,15,15,0,12,0,1,0,0,0,0,0,0,0,0,2,24,2,0,0,14
14317,25,17,22,0,5,2,9,3,0,1,3,0,0,0,0,4,17,6,0,0,5
14318,2,19,20,0,11,0,0,0,0,0,0,0,0,0,0,16,32,13,0,0,14
14319,89,260,268,19,34,2,3,1,0,1,4,0,0,0,0,14,81,2,12,6,44
14320,76,49,52,4,20,0,2,0,0,0,2,0,0,0,0,8,70,12,4,2,30
14321,45,39,34,3,14,0,0,0,0,0,0,0,0,0,0,8,32,8,0,0,16
14322,42,181,169,17,151,34,0,0,0,0,1,0,45,0,0,0,0,0,0,0,305
14323,29,3,1,0,17,34,66,0,0,18,69,0,0,0,0,0,0,0,0,0,43
14324,0,3,1,477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14325,11,59,50,1,17,7,0,0,0,1,17,0,0,0,0,0,0,0,0,0,2
14326,103,252,231,6,53,19,16,0,0,10,11,0,0,0,0,0,0,0,0,0,9
14327,8,20,18,2,6,3,38,0,0,0,26,0,0,0,0,0,0,0,0,0,8
14328,22,56,28,9,54,6,17,0,0,5,24,0,0,0,0,0,0,0,0,0,21
14329,0,1,0,0,49,18,5,0,0,0,2,0,0,0,0,0,0,0,0,0,35
14330,34,101,83,2,41,14,7,0,0,3,31,0,0,0,0,0,0,0,0,0,35
14331,32,32,25,4,25,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6
14332,23,266,267,2,57,13,22,0,0,2,15,0,0,0,0,0,0,0,0,0,35
14333,15,29,20,6,32,7,5,0,0,1,3,1,0,0,0,0,0,0,0,0,28
14334,0,0,0,0,0,17,0,0,0,12,87,0,0,0,0,0,0,0,0,0,0
14335,23,46,29,2,30,6,27,0,0,1,20,1,0,0,0,0,0,0,0,0,12
14336,0,0,0,0,2,26,54,0,0,13,65,0,0,0,0,0,0,0,0,0,10
14337,0,3,0,611,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14338,0,2,1,0,10,18,82,0,0,16,50,0,0,0,0,0,0,0,0,0,2
14339,20,99,100,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14340,66,194,166,5,114,38,73,0,0,6,16,0,0,0,0,0,0,0,0,0,47
14341,19,29,34,5,19,7,34,0,0,1,13,0,0,0,0,0,0,0,0,0,10
14342,13,39,36,5,15,6,24,0,0,3,3,0,0,0,0,0,0,0,0,0,17
14343,0,2,0,0,61,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29
14344,29,78,72,4,46,203,63,0,0,25,102,0,0,0,0,0,0,0,0,0,47
14345,9,18,18,0,13,10,3,0,0,12,1,0,0,0,0,0,0,0,0,0,19
14346,0,4,5,0,39,20,103,0,0,16,70,1,17,0,0,0,0,0,0,0,6
14347,223,314,362,5,29,7,16,0,0,3,8,0,0,0,0,0,0,0,0,0,9
14348,81,12,6,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14349,17,67,61,1,17,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,18
14350,30,8,9,0,33,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
14351,40,75,67,3,20,4,2,0,0,1,2,0,0,0,0,0,0,0,0,0,25
14352,11,24,16,5,17,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26
14353,54,51,53,4,20,2,6,0,0,0,1,0,0,0,0,0,0,0,0,0,3
14354,45,67,56,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
14355,4,46,25,7,27,12,1,0,0,2,3,0,0,0,0,0,0,0,0,0,43
14356,20,72,73,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
14357,22,43,33,6,58,3,3,0,0,1,2,0,0,0,0,0,0,0,0,0,38
14358,28,33,20,2,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
14359,44,38,31,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
14360,15,49,35,1,14,19,2,0,0,3,3,0,0,0,0,0,0,0,0,0,54
14361,37,130,99,6,64,56,12,0,0,4,10,4,9,0,0,0,0,0,0,0,77
14362,6,18,7,2,29,4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,46
14363,39,108,89,10,56,24,5,0,0,4,6,0,1,0,0,0,0,0,0,0,6
14364,55,49,43,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
14365,4,35,37,1,25,3,6,0,0,1,2,0,0,0,0,0,0,0,0,0,29
14366,1,21,12,5,29,2,6,0,0,1,11,0,0,0,0,0,0,0,0,0,24
14367,41,63,44,5,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
14368,0,5,3,0,44,49,0,0,0,0,2,0,16,0,0,0,0,0,0,0,56
14369,2,24,18,0,27,15,2,0,0,2,3,0,0,0,0,0,0,0,0,0,47
14370,21,31,24,2,6,8,3,0,0,2,2,0,0,0,0,0,0,0,0,0,25
14371,4,13,10,3,26,94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,66
14372,30,26,17,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
14373,4,26,20,5,15,3,2,0,0,1,4,1,0,0,0,0,0,0,0,0,19
14374,7,21,6,2,25,6,2,0,0,1,2,0,0,0,0,0,0,0,0,0,38
14375,22,55,26,10,44,11,4,0,0,3,5,0,0,0,0,0,0,0,0,0,59
14376,1,33,21,3,30,10,4,0,0,1,4,0,0,0,0,0,0,0,0,0,44
14377,0,18,7,9,31,12,5,0,0,2,0,0,0,0,0,0,0,0,0,0,42
14378,1,30,21,8,22,6,4,0,0,1,2,0,0,0,0,0,0,0,0,0,32
14379,1,30,16,8,20,594,7,0,0,3,9,0,2,0,0,0,0,0,0,0,101
14380,0,2,1,0,3,49,3,0,0,0,2,4,6,0,0,0,0,0,0,0,34
14381,5,75,69,4,9,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,20
14382,18,71,63,5,26,3,5,0,0,1,6,0,0,0,0,0,0,0,0,0,29
14383,6,64,55,5,18,6,6,0,0,1,5,0,0,0,0,0,0,0,0,0,35
14384,0,2,2,0,26,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87
14385,1,30,14,6,16,4,5,0,0,2,3,0,0,0,0,0,0,0,0,0,24
14386,7,79,72,6,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
14387,39,92,99,3,8,2,3,0,0,0,3,0,0,0,0,0,0,0,0,0,12
14388,40,28,21,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
14389,24,51,48,3,22,463,1,0,0,2,6,0,0,0,0,0,0,0,0,0,13
14390,126,158,134,4,67,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,4
14391,56,31,21,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
14392,10,20,10,4,22,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,31
14393,18,24,17,4,20,5,4,0,0,3,7,1,0,0,0,0,0,0,0,0,4
14394,12,21,16,1,16,220,2,0,0,2,5,0,0,0,0,0,0,0,0,0,54
14395,13,42,43,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7
14396,7,22,12,11,43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
14397,26,43,34,2,20,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,34
14398,27,39,30,5,21,7,7,0,0,0,2,0,0,0,0,0,0,0,0,0,32
14399,1,32,21,445,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
14400,56,47,27,6,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34
14401,40,44,37,3,9,6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,26
14402,87,33,16,2,37,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33
14403,21,61,42,1,22,8,1,0,0,1,1,0,0,0,0,0,0,0,0,0,32
14404,12,49,25,12,39,5,4,0,0,1,2,0,0,0,0,24,57,0,11,2,42
14405,76,176,162,18,46,3,2,0,0,1,2,0,0,0,0,46,105,4,2,2,45
14406,46,61,33,8,49,1,2,1,0,0,0,0,0,0,0,8,29,1,0,0,4
14407,9,23,8,2,21,6,0,0,0,0,0,0,1,0,0,12,26,0,5,0,29
14408,37,16,8,4,17,1,0,0,0,2,0,0,0,0,0,16,47,3,1,1,3
14409,46,169,167,1,68,1,3,0,0,0,0,0,0,0,0,20,62,0,2,1,51
14410,7,53,40,4,22,1,0,0,0,0,0,0,0,0,0,13,20,1,4,1,18
14411,19,59,39,7,28,3,0,0,0,0,0,0,0,0,0,8,22,2,0,0,14
14412,4,35,33,2,14,1,2,2,0,0,0,0,0,0,0,4,16,0,1,1,11
14413,24,42,19,12,38,6,6,1,0,1,2,0,0,0,0,14,49,13,2,1,39
14414,32,50,29,10,52,4,2,4,0,0,1,0,0,0,0,27,84,0,4,4,8
14415,1,36,23,11,30,0,0,0,0,0,0,0,0,0,0,4,14,1,0,0,14
14416,14,27,11,6,28,3,1,1,0,0,2,0,0,0,0,17,35,4,0,0,27
14417,4,7,0,2,11,1,5,0,0,2,2,0,1,0,0,20,32,2,3,4,27
14418,3,20,8,3,16,1,0,0,0,0,0,1,0,0,0,16,17,5,12,3,17
14419,458,31,12,0,26,3,1,1,0,1,1,0,1,0,0,8,19,0,8,4,15
14420,0,6,3,342,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1
14421,27,22,4,3,32,2,3,0,0,0,1,0,0,0,0,2,42,2,0,2,21
14422,21,56,52,3,15,9,3,0,0,2,1,0,0,0,0,12,36,0,0,0,33
14423,16,19,22,0,20,0,0,0,0,0,0,0,0,0,0,2,31,0,0,4,12
14424,37,60,85,6,50,0,0,0,0,0,0,0,5,0,0,12,101,0,8,4,42
14425,0,5,9,0,8,0,0,0,0,0,0,2,6,0,0,12,24,0,38,0,0
14426,111,26,18,1,11,0,0,0,0,0,0,0,0,0,0,13,28,2,0,2,0
14427,26,77,89,8,27,0,0,0,0,0,0,1,6,0,0,35,67,4,37,1,30
14428,20,61,70,9,69,1,0,0,0,1,0,4,3,1,0,70,189,1,51,2,86
14429,11,21,18,92,22,0,0,0,0,0,0,0,0,0,0,14,53,6,2,6,23
14430,54,49,52,9,39,0,0,0,0,0,0,0,0,0,0,6,88,2,1,2,2
14431,55,55,64,3,36,0,0,0,0,0,0,0,0,0,0,2,49,2,0,0,22
14432,8,42,38,15,42,0,0,0,0,0,0,0,0,0,0,8,85,2,4,8,34
14433,162,16,18,0,10,0,0,0,0,0,0,0,0,0,0,4,12,2,0,0,4
14434,18,47,63,6,41,0,0,0,0,0,0,0,1,0,0,12,96,4,8,8,36
14435,18,69,67,10,47,0,0,0,0,0,0,0,0,0,0,8,85,0,4,4,43
14436,4,9,14,1,15,0,0,0,0,0,0,0,0,0,0,2,50,2,2,6,24
14437,4,25,25,11,15,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,4
14438,17,16,15,0,7,0,0,0,0,0,0,0,0,0,0,12,12,2,8,5,6
14439,33,15,26,9,28,0,0,0,0,0,0,2,2,0,0,10,72,2,40,2,13
14440,6,23,30,9,21,0,0,0,0,0,0,0,5,0,0,6,42,2,5,6,1
14441,4,41,45,17,32,0,0,0,0,0,0,0,0,0,0,12,70,0,4,14,45
14442,0,27,28,9,40,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,30
14443,36,12,14,0,8,0,0,0,0,0,0,0,0,0,0,8,12,6,0,2,5
14444,7,63,68,7,45,0,0,0,0,0,0,0,0,0,0,15,117,3,0,0,51
14445,0,14,18,6,21,0,0,0,0,0,0,0,0,0,0,15,35,10,5,6,2
14446,145,173,192,6,129,8,8,0,0,3,1,0,0,0,0,24,153,2,16,6,76
14447,17,19,18,0,13,0,0,0,0,0,0,0,0,0,0,6,22,4,0,1,9
14448,5,30,41,4,26,1,0,0,0,0,0,0,0,0,0,6,45,2,0,0,1
14449,21,32,36,1,32,2,0,0,0,0,0,0,0,0,0,14,45,0,0,0,18
14450,9,55,49,11,37,12,1,0,0,1,0,0,0,0,0,6,72,2,0,2,28
14451,12,18,33,1,16,0,0,0,0,0,0,0,0,0,0,4,31,2,0,4,9
14452,37,28,23,1,25,0,0,0,0,0,0,0,0,0,0,24,44,2,0,0,8
14453,35,15,15,3,31,7,0,0,0,0,0,0,0,0,0,31,74,6,2,5,35
14454,15,43,55,3,21,16,5,0,0,10,0,0,0,0,0,5,62,0,0,2,33
14455,12,12,13,1,9,13,4,0,0,14,5,0,0,0,0,15,20,3,6,2,3
14456,21,70,72,3,45,3,0,0,0,0,0,0,0,0,0,24,49,0,10,4,23
14457,17,41,53,2,37,38,12,0,0,17,13,0,2,0,0,67,200,14,31,15,97
14458,1,30,25,14,33,4,12,0,0,10,2,0,0,0,0,0,58,0,0,0,25
14459,4,47,42,17,37,7,10,0,0,14,5,0,0,0,0,4,46,3,0,0,28
14460,5,3,5,1,6,87,0,0,0,33,10,0,0,0,0,18,58,0,10,18,4
14461,11,17,17,3,18,0,0,0,0,0,0,0,0,0,0,4,20,5,0,0,12
14462,135,115,103,2,53,5,8,0,0,0,0,0,0,0,0,15,77,6,0,4,38
14463,37,167,163,41,105,5,15,0,0,11,3,1,0,0,0,30,107,0,10,4,61
14464,45,54,47,9,29,4,0,0,0,0,0,0,0,0,0,23,44,4,6,4,20
14465,48,83,79,10,62,3,15,0,0,5,1,0,0,0,0,14,98,6,2,2,40
14466,50,12,8,2,17,4,3,0,0,6,2,0,0,0,0,5,38,7,4,8,0
14467,0,3,13,0,41,2,0,0,0,0,0,0,0,0,0,9,48,4,4,0,27
14468,31,34,36,5,11,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,6
14469,34,92,99,32,50,24,34,0,0,20,7,0,0,0,0,12,126,2,7,13,67
14470,23,15,18,10,10,8,10,0,0,3,6,0,0,0,0,9,33,0,2,2,18
14471,43,33,32,2,24,1,6,0,0,6,0,0,0,0,0,5,13,0,4,2,11
14472,177,105,116,18,67,1,0,0,0,0,0,0,0,0,0,0,53,7,0,0,33
14473,7,17,17,5,19,1,0,0,0,0,0,0,0,0,0,2,21,0,0,0,12
14474,7,31,32,2,25,5,0,0,0,0,0,0,0,0,0,2,52,2,0,0,18
14475,9,14,23,69,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
14476,120,84,86,8,33,4,3,0,0,6,0,0,0,0,0,19,38,12,6,4,20
14477,5,21,19,7,14,1,1,0,0,8,0,0,0,0,0,10,20,5,2,2,11
14478,8,7,6,0,8,1,0,0,0,0,0,0,0,0,0,14,43,9,2,2,3
14479,7,19,13,28,22,14,8,0,0,4,1,0,0,0,0,4,38,2,2,0,18
14480,0,0,15,0,23,24,0,0,0,8,0,0,0,0,0,2,41,0,1,0,17
14481,1,22,8,24,28,0,0,0,0,0,0,0,0,0,0,13,28,13,1,0,16
14482,59,108,104,2,17,16,19,0,2,19,6,0,0,0,0,14,43,0,2,2,44
14483,19,41,40,4,17,5,4,0,0,3,0,0,0,0,0,6,32,1,0,0,15
14484,38,30,37,0,4,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,6
14485,43,15,12,2,7,0,0,0,0,0,0,0,0,0,0,2,7,3,0,3,7
14486,10,30,22,2,9,0,0,0,0,0,0,0,0,0,0,7,12,6,0,0,7
14487,45,31,52,2,5,0,0,0,0,0,0,0,0,0,0,4,11,2,0,0,5
14488,30,27,21,2,15,5,6,0,0,1,0,0,0,0,0,3,17,3,0,0,16
14489,22,27,18,4,15,0,0,0,0,0,0,0,0,0,0,6,43,5,0,0,16
14490,140,102,115,2,38,2,0,0,0,0,0,0,0,0,0,5,18,2,1,1,19
14491,51,120,104,17,51,16,18,2,1,17,10,0,0,0,0,20,102,3,2,5,6
14492,121,74,67,4,16,1,0,0,0,0,0,0,0,0,0,1,5,0,0,0,1
14493,3,36,24,7,31,14,31,2,5,13,6,0,0,0,0,25,54,2,0,32,26
14494,92,94,76,3,38,1,0,0,0,0,0,0,0,0,0,20,58,0,2,2,3
14495,4,40,32,5,24,8,14,0,0,9,5,0,0,0,0,11,22,7,0,1,4
14496,41,26,26,0,17,0,0,0,0,0,0,0,0,0,0,8,41,0,0,0,19
14497,33,57,45,4,34,1,0,0,0,0,0,0,0,0,0,8,54,0,0,0,47
14498,8,39,25,3,16,0,0,0,0,0,0,0,0,0,0,6,29,6,0,0,1
14499,8,18,12,6,16,0,0,0,0,0,0,0,0,0,0,16,45,0,0,0,0
14500,9,42,32,11,71,0,0,0,0,0,0,1,0,0,0,10,307,0,4,0,42
14501,11,58,46,14,30,0,0,0,0,0,0,0,0,0,0,7,41,0,0,0,20
14502,3,32,24,6,59,0,0,0,0,0,0,0,0,0,0,41,151,6,0,0,43
14503,26,32,33,0,9,0,0,0,0,0,0,0,0,0,0,4,33,7,0,0,0
14504,9,70,65,2,8,0,0,0,0,0,0,1,5,0,0,2,10,0,4,0,0
14505,2,28,29,2,17,0,0,0,0,0,0,0,0,0,0,12,31,2,0,0,11
14506,0,24,20,12,30,0,0,0,0,0,0,0,0,0,0,2,32,0,2,2,17
14507,4,24,19,3,15,0,0,0,0,0,0,0,0,0,0,6,14,6,2,6,0
14508,0,20,20,3,18,0,0,0,0,0,0,0,0,0,0,4,26,0,0,0,14
14509,4,26,31,2,16,0,0,0,0,0,0,0,0,0,0,8,29,5,0,0,14
14510,37,103,103,5,33,0,0,0,0,0,0,0,1,0,0,16,62,0,18,6,26
14511,0,16,12,5,17,0,0,0,0,0,0,0,0,0,0,19,74,6,0,14,36
14512,5,52,39,11,43,0,0,0,0,0,0,0,0,0,0,18,55,4,0,16,28
14513,0,18,10,3,16,0,0,0,0,0,0,0,0,0,0,4,38,4,3,0,20
14514,5,24,22,8,15,0,0,0,0,0,0,0,0,0,0,8,35,0,1,0,22
14515,4,37,19,19,29,2,1,0,0,4,3,1,2,0,0,20,84,2,10,11,25
14516,2,19,15,4,15,2,2,0,0,2,0,0,0,0,0,7,25,4,0,0,18
14517,44,70,41,17,40,0,0,0,0,0,0,1,1,0,0,36,126,2,12,11,56
