,eid,gender,birth_year,edu_degree,course_category,course_type,course_duration,student_amount,course_amount,dropout_rate_of_course,dropout_rate_of_user,L_mean,L_var,L_skew,L_kurtosis,S_mean,S_var,S_skew,S_kurtosis,11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44
7423,398471,1,9.0,3,14,0,8265600,1221,2.0,88,,2361.37,41534472.34,3.96,13.81,30.71,2902.59,2.69,7.56,153,2,0,13,6,0,0,5,0,0,0,0,9,9,0,28
7424,398598,2,,3,14,0,8265600,1221,,88,,107540.54,108740543718.91,3.67,12.8,11.94,1064.57,5.36,35.09,471,8,0,87,30,29,0,19,0,0,0,0,66,40,0,158
7425,398668,1,8.0,3,14,0,8265600,1221,,88,,,,,,20.64,3091.59,3.83,13.91,1,0,0,2,0,2,0,1,0,0,0,0,2,1,0,21
7426,398678,2,7.0,5,14,0,8265600,1221,2.0,88,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7427,398733,2,,6,14,0,8265600,1221,6.0,88,66.0,133610.86,96073154837.55,2.04,2.15,14.12,1439.05,3.06,8.04,7,0,0,11,0,0,0,5,0,0,0,0,11,5,0,16
7428,398755,0,,0,14,0,8265600,1221,1.0,88,,1909.25,5941625.19,1.15,0.67,4.13,163.21,8.3,84.63,163,27,0,20,21,150,0,24,0,0,0,0,27,18,0,20
7429,398786,0,,0,14,0,8265600,1221,2.0,88,,,,,,11.16,696.98,2.56,4.7,6,0,0,3,0,0,0,1,0,0,0,0,4,1,0,4
7430,398828,2,,0,14,0,8265600,1221,1.0,88,,616.75,11813.69,0.01,1.93,12.52,141.55,4.84,31.56,0,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0
7431,398840,0,,0,14,0,8265600,1221,1.0,88,,60004.5,17090281496.75,2.57,5.31,26.8,3451.92,2.88,7.87,44,1,0,6,1,21,0,4,0,0,0,0,7,3,0,7
7432,398907,0,,0,14,0,8265600,1221,1.0,88,,,,,,14.41,1627.85,4.88,27.42,6,5,0,11,6,15,0,6,0,0,0,0,11,7,0,26
7433,398994,2,,3,14,0,8265600,1221,,88,,,,,,17.67,1198.56,1.78,1.19,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2
7434,399003,1,7.0,3,14,0,8265600,1221,11.0,88,9.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7435,399087,0,,0,14,0,8265600,1221,2.0,88,,68155.2,16673193062.96,1.49,0.24,19.8,1366.29,3.35,13.77,143,2,0,24,7,0,0,4,0,0,0,0,19,9,0,18
7436,399134,1,,3,14,0,8265600,1221,9.0,88,88.0,293969.75,131517864820.19,0.84,0.97,18.96,2043.53,4.06,16.72,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,27
7437,399147,2,,0,14,0,8265600,1221,1.0,88,,,,,,10.76,600.18,2.55,4.85,5,0,0,4,0,0,0,1,0,0,0,0,4,2,0,5
7438,399183,0,,0,14,0,8265600,1221,,88,,,,,,7.52,364.89,5.8,40.96,75,17,0,21,20,66,0,8,0,0,0,0,18,11,0,35
7439,399228,0,,0,14,0,8265600,1221,,88,,174465.43,119321629148.53,2.11,3.4,4.04,191.31,7.91,70.02,31,36,0,57,37,129,0,37,0,0,2,2,56,37,3,129
7440,399319,1,9.0,3,14,0,8265600,1221,,88,,60347.57,21305084530.38,2.46,4.83,15.77,1908.39,4.1,17.94,191,26,0,56,38,100,0,30,0,0,0,0,44,42,0,82
7441,399325,0,,0,14,0,8265600,1221,1.0,88,,,,,,14.22,408.58,2.06,3.96,33,2,0,7,4,0,0,1,0,0,0,0,5,3,0,19
7442,399415,1,9.0,3,14,0,8265600,1221,2.0,88,,59757.76,21408474092.11,3.09,9.59,22.5,2176.07,3.06,9.76,156,21,1,34,23,52,0,18,0,0,0,2,33,20,1,100
7443,399423,0,,0,14,0,8265600,1221,1.0,88,,,,,,15.06,491.56,1.76,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
7444,399470,2,9.0,0,14,0,8265600,1221,1.0,88,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7445,399477,0,,3,14,0,8265600,1221,1.0,88,,,,,,4.76,85.57,3.21,9.48,22,0,0,7,1,0,0,2,0,0,0,0,6,3,0,6
7446,399515,2,9.0,3,14,0,8265600,1221,1.0,88,,,,,,7.12,433.43,6.18,53.14,286,4,0,21,7,7,0,7,0,0,0,0,19,10,0,48
7447,399519,0,,0,14,0,8265600,1221,1.0,88,,180016.07,178401641136.78,2.25,3.43,17.69,1356.41,3.99,20.14,70,5,0,16,4,15,0,9,0,0,0,0,18,8,0,44
7448,399581,2,9.0,6,14,0,8265600,1221,1.0,88,,29773.33,7949287975.72,4.18,16.52,6.98,488.19,6.96,61.56,690,110,0,228,135,503,0,160,0,0,0,0,203,185,0,220
7449,399662,0,,0,14,0,8265600,1221,1.0,88,,212251.0,249851521050.92,2.69,5.89,30.92,2442.03,2.77,8.02,0,1,0,1,0,110,0,0,0,0,0,0,2,0,0,4
7450,399676,2,,3,14,0,8265600,1221,1.0,88,,63322.67,16544047896.0,1.92,2.09,11.24,981.75,4.46,22.46,123,9,0,13,5,8,0,11,0,0,0,0,17,7,0,41
7451,399706,1,9.0,5,14,0,8265600,1221,3.0,88,100.0,148162.83,56603811236.92,1.66,1.45,18.17,1157.07,3.92,18.21,476,3,0,43,15,0,0,13,0,0,0,0,32,25,0,68
7452,399734,2,9.0,3,14,0,8265600,1221,1.0,88,,245741.5,120682780117.25,0.72,1.46,6.01,151.98,4.68,28.76,81,51,0,44,40,262,0,43,0,0,0,3,55,32,4,60
7453,399775,0,,0,14,0,8265600,1221,,88,,117456.0,59772409934.0,1.79,1.19,18.32,1231.99,3.93,15.78,1,4,0,4,6,219,0,3,0,0,0,0,2,6,0,8
7454,399826,2,,0,14,0,8265600,1221,,88,,,,,,9.68,789.33,6.35,48.54,23,23,0,38,24,138,0,21,0,0,0,0,37,22,0,43
7455,399903,0,,0,14,0,8265600,1221,1.0,88,,535.12,63675.36,1.96,2.37,6.33,267.34,5.71,40.03,161,61,0,81,49,325,0,71,0,0,0,0,93,59,0,128
7456,400043,2,9.0,6,14,0,8265600,1221,1.0,88,,84927.2,22128493879.76,1.49,0.23,15.24,1206.93,4.08,19.76,42,2,0,12,4,1,0,2,0,0,0,0,10,4,0,50
7457,400095,1,8.0,4,14,0,8265600,1221,1.0,88,,,,,,19.54,1125.12,2.28,4.83,84,1,0,4,1,0,0,1,0,0,0,0,5,1,0,8
7458,400335,0,,0,14,0,8265600,1221,2.0,88,,,,,,5.75,30.69,0.93,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
7459,400345,2,,0,14,0,8265600,1221,1.0,88,,134959.57,143898627219.58,3.49,11.51,18.68,1588.51,3.74,15.93,328,21,0,46,33,87,0,16,0,0,0,2,34,28,2,104
7460,400357,2,,0,14,0,8265600,1221,,88,,59510.74,9228183337.19,1.79,2.09,19.37,1800.57,3.43,12.84,2467,37,0,49,53,106,0,15,0,0,0,1,33,31,1,107
7461,400550,1,7.0,4,14,0,8265600,1221,8.0,88,37.0,377665.12,252405748558.11,0.72,1.31,15.62,2026.46,4.47,20.67,24,2,0,12,3,0,0,4,0,0,0,0,11,5,0,19
7462,400613,0,,0,14,0,8265600,1221,3.0,88,66.0,,,,,11.51,430.16,2.73,7.19,14,0,0,4,0,0,0,2,0,0,0,0,4,2,0,18
7463,400671,0,,0,14,0,8265600,1221,9.0,88,66.0,,,,,5.36,131.74,3.66,12.9,26,0,0,3,1,0,0,1,0,0,0,0,3,2,0,8
7464,400678,2,,0,14,0,8265600,1221,,88,,,,,,16.6,1102.28,2.96,9.58,74,2,0,20,3,5,0,8,0,0,0,0,19,9,0,31
7465,400783,2,,6,14,0,8265600,1221,1.0,88,,,,,,30.75,5059.19,2.65,5.36,2,0,0,1,0,0,0,1,0,0,0,0,2,1,0,13
7466,400969,0,,0,14,0,8265600,1221,,88,,93993.85,31297236847.51,1.74,1.66,24.15,3170.97,3.23,10.01,97,15,0,31,10,48,0,18,0,0,0,0,36,13,0,41
7467,400972,2,,3,14,0,8265600,1221,,88,,84109.44,21408521449.51,2.01,2.94,9.94,597.68,4.91,30.36,542,44,0,158,97,144,0,51,0,0,0,0,106,104,0,203
7468,400980,2,9.0,4,14,0,8265600,1221,4.0,88,75.0,,,,,11.65,523.4,2.37,4.92,4,0,0,3,1,0,0,0,0,0,0,0,3,1,0,5
7469,401017,0,,0,14,0,8265600,1221,9.0,88,88.0,,,,,5.28,94.98,3.2,9.52,6,0,0,1,0,0,0,1,0,0,0,0,2,1,0,6
7470,401052,0,,0,14,0,8265600,1221,,88,,600.83,63596.81,0.23,1.43,17.5,1048.1,2.21,3.67,15,0,0,4,2,0,0,0,0,0,0,0,2,2,0,6
7471,401053,2,,3,14,0,8265600,1221,1.0,88,,,,,,15.99,576.82,2.73,8.84,100,2,0,14,8,10,0,2,0,0,0,0,8,9,0,25
7472,401080,2,9.0,3,14,0,8265600,1221,,88,,77294.03,57296273972.27,3.85,14.8,75.12,6529.49,1.32,0.63,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0
7473,401140,2,9.0,3,14,0,8265600,1221,4.0,88,100.0,72432.38,29873316386.49,4.43,21.01,15.63,1378.72,4.42,22.68,102,45,0,51,47,194,0,44,0,0,0,0,49,46,0,170
7474,401144,0,,0,14,0,8265600,1221,1.0,88,,250204.64,545308757370.6,2.84,6.06,18.08,1820.18,3.88,17.09,122,4,0,9,4,17,0,4,0,0,0,0,9,5,0,26
7475,402497,0,,0,9,0,7747200,256,1.0,71,,179985.12,278690352696.61,3.35,9.72,15.0,1506.48,4.25,19.1,34,0,0,18,0,79,0,17,0,0,0,0,18,17,0,59
7476,402517,0,,0,9,0,7747200,256,,71,,139872.72,27081998139.98,1.14,0.12,14.29,963.38,4.93,29.06,0,0,0,0,0,137,0,6,0,0,4,3,0,7,3,43
7477,402559,0,,0,9,0,7747200,256,5.0,71,80.0,68513.33,58513061835.31,3.74,13.0,16.8,2499.63,4.19,16.78,78,0,0,27,0,0,0,0,0,0,0,0,27,0,0,48
7478,402576,1,8.0,3,9,0,7747200,256,5.0,71,80.0,,,,,14.32,2230.47,4.54,21.03,10,0,0,1,0,13,0,6,0,0,0,0,2,6,0,20
7479,402578,0,,0,9,0,7747200,256,1.0,71,,426109.0,103844946487.5,0.02,1.49,21.8,2190.16,3.05,8.15,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
7480,402674,0,,0,9,0,7747200,256,,71,,164810.42,41231087176.24,1.99,3.53,7.68,345.51,4.95,30.27,83,0,0,14,0,114,0,24,0,0,0,0,14,24,0,49
7481,402764,0,,0,9,0,7747200,256,1.0,71,,73628.47,23530347839.43,2.18,3.04,13.33,1237.41,4.62,24.26,33,0,0,17,0,61,0,8,0,0,0,0,17,8,0,74
7482,402895,1,8.0,3,9,0,7747200,256,1.0,71,,217795.83,225123835004.81,1.79,1.2,11.61,1303.47,5.21,28.75,5,0,0,14,0,53,0,7,0,0,0,0,14,7,0,58
7483,402900,0,,0,9,0,7747200,256,1.0,71,,,,,,2.86,9.55,1.59,1.22,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,3
7484,402934,2,8.0,4,9,0,7747200,256,1.0,71,,151047.5,24633663020.75,0.74,1.08,10.35,145.23,1.44,0.95,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0
7485,403233,1,10.0,1,15,0,6537600,367,,82,,42549.84,18167510657.59,4.25,17.66,9.0,916.59,6.57,48.16,166,36,0,21,5,157,0,67,0,0,0,0,52,36,0,160
7486,403242,1,4.0,5,15,0,6537600,367,4.0,82,50.0,,,,,12.9,233.99,1.41,0.87,15,0,0,1,0,0,0,0,0,0,0,0,1,0,0,6
7487,403266,1,8.0,3,15,0,6537600,367,3.0,82,66.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7488,403277,0,,0,15,0,6537600,367,9.0,82,100.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7489,403291,1,7.0,3,15,0,6537600,367,6.0,82,83.0,304238.3,409208037699.21,2.39,4.15,3.04,82.99,5.41,30.45,0,0,0,0,0,93,0,14,0,0,0,0,0,14,0,43
7490,403292,1,9.0,3,15,0,6537600,367,16.0,82,87.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7491,403338,1,,0,15,0,6537600,367,1.0,82,,64020.42,25221100184.45,3.15,9.17,13.34,1409.56,4.6,23.54,53,13,0,4,0,80,0,30,0,0,0,0,17,17,0,51
7492,403349,0,,0,15,0,6537600,367,7.0,82,100.0,67887.0,78030513585.67,5.82,33.33,14.66,2620.34,4.35,18.03,104,0,0,50,0,0,0,0,0,0,0,0,50,0,0,132
7493,403351,1,9.0,4,15,0,6537600,367,26.0,82,88.0,,,,,5.97,103.26,3.21,13.29,0,0,0,0,0,71,0,7,0,0,0,0,0,7,0,18
7494,403353,0,9.0,3,15,0,6537600,367,8.0,82,62.0,,,,,39.58,3723.58,2.03,3.33,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,4
7495,403376,1,9.0,4,15,0,6537600,367,1.0,82,,,,,,5.9,209.07,4.92,26.85,13,3,0,4,0,70,0,29,0,0,0,0,7,26,0,25
7496,403431,2,7.0,3,15,0,6537600,367,4.0,82,75.0,348218.0,42997047419.0,0.92,0.88,6.26,228.86,4.15,21.16,0,0,0,1,0,97,0,16,0,0,0,0,1,16,0,31
7497,403508,0,,0,15,0,6537600,367,3.0,82,100.0,4028.63,110552675.34,3.48,11.11,14.53,1447.65,4.43,21.41,213,53,0,23,6,185,0,75,0,0,0,0,70,29,0,199
7498,403614,2,8.0,3,15,0,6537600,367,1.0,82,,118255.44,29585903656.09,1.47,0.79,13.71,1235.54,4.66,23.65,8,7,0,2,7,262,0,4,0,0,0,0,2,3,0,12
7499,403631,2,8.0,4,15,0,6537600,367,4.0,82,100.0,85284.95,18167975558.58,1.47,0.74,5.24,305.83,8.1,81.75,15,6,0,12,3,155,0,61,0,0,0,0,15,58,0,207
7500,403638,2,7.0,6,15,0,6537600,367,7.0,82,71.0,346294.8,118112239144.16,0.42,1.71,10.9,826.84,4.67,24.01,51,11,0,3,3,61,0,16,0,0,0,0,11,9,0,37
7501,403655,1,9.0,3,15,0,6537600,367,4.0,82,100.0,,,,,10.67,789.07,3.7,13.04,19,0,0,5,0,3,0,2,0,0,0,0,6,2,0,14
7502,403681,1,9.0,5,15,0,6537600,367,10.0,82,90.0,46338.79,14463539054.42,3.66,13.78,13.84,1516.7,4.76,24.9,967,7,0,46,0,54,0,19,0,0,0,0,53,12,0,106
7503,403698,2,9.0,3,15,0,6537600,367,2.0,82,,90912.83,6959999727.87,1.37,1.55,7.15,310.66,6.9,66.78,17,5,0,2,4,323,0,36,0,1,0,0,2,34,1,44
7504,403739,1,9.0,3,15,0,6537600,367,6.0,82,66.0,114570.76,39232435932.18,1.61,0.91,13.54,1208.55,5.23,30.68,112,28,0,0,28,242,0,4,0,0,0,0,0,4,0,15
7505,403743,0,,0,15,0,6537600,367,,82,,78632.9,29784667972.41,2.2,3.54,15.51,1489.64,4.64,23.87,109,41,0,7,21,212,0,53,0,0,0,0,27,33,0,93
7506,403799,0,,0,15,0,6537600,367,2.0,82,,,,,,5.74,175.52,4.41,21.11,2,0,0,2,0,11,0,4,0,0,0,0,2,4,0,15
7507,403840,0,,0,15,0,6537600,367,1.0,82,,46947.0,12992671227.14,2.04,2.17,17.58,2562.16,3.76,13.54,31,2,0,7,1,0,0,2,0,0,0,0,9,1,0,22
7508,404599,0,,0,1,0,5412600,701,1.0,89,,128641.53,54951292057.54,3.01,8.5,64.09,6324.96,1.18,0.04,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0
7509,404601,2,8.0,4,1,0,5412600,701,2.0,89,,27075.55,10751071151.81,4.35,17.56,19.45,2445.23,3.63,13.24,271,16,0,99,14,45,0,33,0,0,0,0,102,31,0,171
7510,404625,0,,0,1,0,5412600,701,1.0,89,,,,,,2.79,21.45,2.25,3.8,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,3
7511,404645,0,,0,1,0,5412600,701,1.0,89,,100120.29,16012613468.2,0.81,0.8,8.67,227.94,3.49,11.8,8,0,0,7,0,0,0,0,0,0,0,0,7,0,0,5
7512,404781,0,,0,1,0,5412600,701,1.0,89,,1031.33,2680854.13,2.71,5.74,14.61,2317.85,4.22,17.78,152,0,0,72,0,0,0,0,0,0,0,0,73,0,0,57
7513,404840,1,,6,1,0,5412600,701,2.0,89,,10881.33,667907589.11,2.46,4.09,18.83,1200.46,3.58,16.65,330,2,0,28,1,6,0,4,0,0,0,0,29,3,0,27
7514,404860,0,,0,1,0,5412600,701,1.0,89,,,,,,22.82,1297.21,2.25,5.04,60,0,0,7,0,6,0,2,0,0,0,0,8,1,0,12
7515,405027,1,9.0,6,1,0,5412600,701,,89,,30193.21,7266425328.81,4.02,16.18,20.74,1833.15,3.63,15.12,521,2,0,82,0,66,0,45,0,0,0,1,84,43,1,203
7516,405050,1,8.0,3,1,0,5412600,701,,89,,67786.8,9169880959.76,1.26,0.13,11.94,819.51,2.8,6.68,3,0,0,12,0,0,0,0,0,0,0,0,12,0,0,10
7517,405070,0,,0,1,0,5412600,701,1.0,89,,75612.23,38663875515.08,3.31,10.11,19.09,1477.9,3.68,16.67,735,0,0,92,0,24,0,7,0,0,0,0,92,7,0,152
7518,405269,0,,0,1,0,5412600,701,,89,,6844.94,157268613.35,2.61,6.11,16.99,1933.42,4.32,19.88,287,0,0,93,0,12,0,4,0,0,0,0,94,4,0,91
7519,405373,2,8.0,3,1,0,5412600,701,2.0,89,,63461.71,46777236026.71,4.31,17.34,22.31,2562.16,3.22,10.6,85,8,0,39,4,71,0,35,0,0,0,0,43,31,0,105
7520,405388,1,8.0,3,1,0,5412600,701,37.0,89,72.0,34049.53,7838234455.98,2.93,7.37,17.64,2719.09,3.71,12.91,43,0,0,26,0,19,0,8,0,0,0,0,27,8,0,43
7521,405494,0,,0,1,0,5412600,701,1.0,89,,21198.27,1825717482.2,2.22,3.6,18.62,2576.16,3.69,13.67,129,0,0,37,0,14,0,4,0,0,0,0,37,4,0,28
7522,405557,0,,0,1,0,5412600,701,1.0,89,,,,,,1.36,1.09,1.14,0.83,2,0,0,3,0,0,0,0,0,0,0,0,3,0,0,6
7523,405561,0,,0,1,0,5412600,701,2.0,89,,64149.4,35188354849.04,2.67,5.11,18.82,3110.03,3.77,13.51,35,0,0,18,0,0,0,0,0,0,0,0,19,0,0,5
7524,405580,2,7.0,5,1,0,5412600,701,1.0,89,,123209.6,32783346233.84,1.22,0.21,13.6,1770.61,4.81,24.23,12,1,0,15,0,3,0,3,0,0,0,0,16,2,0,39
7525,405587,2,8.0,4,1,0,5412600,701,2.0,89,,252021.17,74731669012.81,1.2,0.24,22.27,2678.35,2.94,8.47,72,0,0,25,0,34,0,13,0,0,4,4,25,12,4,65
7526,405605,0,,0,1,0,5412600,701,3.0,89,66.0,,,,,6.57,37.1,1.26,0.63,4,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0
7527,405651,2,9.0,3,1,0,5412600,701,3.0,89,100.0,70823.27,17359618301.65,1.83,2.09,39.55,5487.19,2.06,2.95,19,1,0,2,0,14,0,3,0,0,0,0,3,2,0,4
7528,405812,2,9.0,3,1,0,5412600,701,2.0,89,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
7529,405867,1,9.0,3,1,0,5412600,701,6.0,89,33.0,104125.6,73589088001.57,2.7,5.99,22.06,2271.23,3.0,9.11,122,0,0,43,0,22,0,10,0,0,0,0,43,10,0,63
7530,405903,0,,0,1,0,5412600,701,3.0,89,100.0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7531,405967,1,,6,1,0,5412600,701,2.0,89,,,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
7532,406005,1,9.0,3,1,0,5412600,701,6.0,89,83.0,197308.71,47136143705.63,0.34,1.79,19.28,2267.03,3.96,16.13,76,0,0,22,0,0,0,0,0,0,0,0,22,0,0,53
7533,406039,2,,3,1,0,5412600,701,2.0,89,,26316.17,6811420070.31,3.01,7.07,13.55,1946.31,4.42,19.54,63,0,0,35,0,15,0,2,0,0,0,0,34,3,0,41
7534,406069,0,,0,1,0,5412600,701,1.0,89,,111436.11,88229404824.43,3.54,11.2,27.86,2462.87,2.63,6.93,206,1,0,31,0,61,0,7,0,0,0,0,32,6,0,40
7535,406073,0,,0,1,0,5412600,701,1.0,89,,,,,,10.23,407.18,2.51,5.12,4,0,0,3,0,4,0,4,0,0,0,0,3,4,0,6
7536,406509,1,,3,1,0,12610800,1129,2.0,75,,185134.44,87750425150.25,1.27,0.18,12.25,855.02,3.46,12.1,53,0,0,27,0,0,0,1,0,0,0,0,27,1,0,31
7537,406611,0,,0,1,0,12610800,1129,2.0,75,,31640.25,1357307004.69,0.71,1.11,22.98,2778.16,3.18,9.62,79,0,0,19,0,4,0,3,0,0,0,0,19,3,0,22
7538,406615,0,,0,1,0,12610800,1129,2.0,75,,4002.25,77897630.44,2.26,3.13,15.84,2718.13,3.81,13.16,36,0,0,9,0,0,0,0,0,0,0,0,10,0,0,8
7539,406632,0,,0,1,0,12610800,1129,,75,,,,,,26.33,1177.56,0.92,0.89,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0
7540,406638,2,9.0,3,1,0,12610800,1129,,75,,,,,,8.4,537.24,5.29,35.47,402,0,0,19,0,3,0,6,0,0,0,0,20,6,0,23
7541,406642,0,,0,1,0,12610800,1129,,75,,135584.0,153693513572.13,3.12,8.29,19.76,2759.08,3.24,9.86,140,1,0,54,1,10,0,8,0,0,0,0,54,8,0,58
7542,406684,2,,0,1,0,12610800,1129,,75,,170143.25,85744970327.19,1.15,0.67,12.98,1032.98,4.05,18.3,0,1,0,2,0,16,0,7,0,0,0,0,3,6,0,26
7543,406689,2,,3,1,0,12610800,1129,,75,,,,,,22.27,2576.53,3.62,13.5,3,0,0,9,0,0,0,1,0,0,0,0,9,2,0,8
7544,406702,0,,0,1,0,12610800,1129,1.0,75,,840.17,521417.47,0.78,1.28,20.6,2103.21,3.19,10.56,132,0,0,32,0,9,0,3,0,0,0,0,32,3,0,31
7545,406744,2,,0,1,0,12610800,1129,2.0,75,,,,,,7.12,400.95,5.24,33.06,3,0,0,6,0,34,0,9,0,0,0,0,6,9,0,28
7546,406747,1,6.0,4,1,0,12610800,1129,1.0,75,,,,,,17.9,1682.33,4.32,21.77,43,0,0,7,0,0,0,0,0,0,0,0,8,0,0,10
7547,406897,0,,0,1,0,12610800,1129,1.0,75,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7548,407176,2,9.0,0,1,0,12610800,1129,1.0,75,,308949.43,127327696739.1,0.3,1.89,9.01,433.7,4.59,24.29,1,0,0,3,0,12,0,16,0,0,0,0,3,16,0,45
7549,407211,2,,0,1,0,12610800,1129,,75,,374985.71,173400357021.06,0.51,1.48,20.16,1013.74,2.4,5.65,0,0,0,0,0,54,0,4,0,0,1,1,0,3,1,18
7550,407246,1,7.0,5,1,0,12610800,1129,,75,,36090.0,5088342261.6,1.5,0.25,19.37,1662.52,2.35,4.13,30,0,0,7,1,15,0,3,0,0,0,0,5,4,0,1
7551,407329,1,9.0,0,1,0,12610800,1129,,75,,166197.77,54732101117.87,1.19,0.03,24.17,2465.99,2.98,9.0,34,0,0,13,0,33,0,8,0,0,0,0,14,8,0,46
7552,407343,0,,0,1,0,12610800,1129,1.0,75,,166285.4,50700392080.64,0.92,0.76,13.64,1634.18,4.87,26.43,27,1,0,9,0,28,0,8,0,0,0,0,10,7,0,30
7553,407434,0,,0,1,0,12610800,1129,,75,,,,,,10.5,247.65,1.5,0.56,1,0,0,2,0,0,0,0,0,0,0,0,3,0,0,3
7554,407567,0,,0,1,0,12610800,1129,4.0,75,75.0,124167.56,99831584930.69,2.44,4.02,36.64,4852.37,2.22,4.13,0,0,0,0,0,14,0,8,0,0,0,0,0,7,0,21
7555,407675,2,,0,1,0,12610800,1129,2.0,75,,,,,,9.74,553.58,3.66,12.7,11,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3
7556,407688,0,,0,1,0,12610800,1129,,75,,45633.8,3292350946.16,1.16,0.26,31.62,1671.23,1.71,1.64,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,1
7557,407901,1,,0,1,0,12610800,1129,2.0,75,,,,,,20.0,2422.95,3.03,8.01,11,0,0,4,0,0,0,3,0,0,0,0,4,3,0,19
7558,407966,0,,0,1,0,12610800,1129,,75,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7559,408027,0,,0,1,0,12610800,1129,4.0,75,50.0,13876.5,541211675.25,1.15,0.67,24.79,4226.11,3.03,7.8,42,0,0,16,0,0,0,1,0,0,0,0,16,1,0,0
7560,408034,0,,0,1,0,12610800,1129,1.0,75,,,,,,54.89,4546.54,1.28,0.21,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
7561,408061,1,,0,1,0,12610800,1129,1.0,75,,5816.67,136583082.89,1.79,1.2,22.7,2443.93,3.53,13.32,89,0,0,20,0,0,0,1,0,0,0,0,21,1,0,37
7562,408062,1,9.0,6,1,0,12610800,1129,1.0,75,,140017.62,39797382753.48,1.09,0.55,35.22,3610.84,2.42,6.28,0,0,0,0,0,26,0,8,0,0,0,0,0,8,0,1
7563,408116,0,,0,1,0,12610800,1129,2.0,75,,,,,,5.1,156.33,3.46,11.33,1,0,0,1,0,25,0,4,0,0,0,0,1,4,0,15
7564,408139,0,,0,1,0,12610800,1129,,75,,,,,,5.81,213.3,3.69,12.71,1,0,0,1,0,5,0,3,0,0,0,0,1,3,0,6
7565,408190,0,,0,1,0,12610800,1129,3.0,75,66.0,60857.67,34436209856.56,3.0,7.03,19.17,2716.86,3.23,9.4,25,0,0,15,0,1,0,2,0,0,0,0,15,2,0,29
7566,408192,2,9.0,3,1,0,12610800,1129,2.0,75,,,,,,46.73,4590.06,1.84,2.85,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
7567,408203,0,,0,1,0,12610800,1129,1.0,75,,247828.8,244831614162.96,1.5,0.25,73.0,7621.56,1.27,0.08,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
7568,408241,2,9.0,3,1,0,12610800,1129,2.0,75,,83551.2,8836446346.96,0.81,0.83,40.26,4346.64,2.01,2.95,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0
7569,408294,0,,0,1,0,12610800,1129,3.0,75,100.0,136727.75,56103544013.81,1.42,0.29,20.87,1662.25,3.59,15.05,33,2,0,16,0,43,0,20,0,0,0,1,18,18,1,58
7570,408370,0,,0,1,0,12610800,1129,1.0,75,,97215.71,74488117253.25,3.28,10.06,23.87,2087.16,2.98,9.55,294,0,0,41,0,15,0,7,0,0,0,0,42,7,0,55
7571,408390,1,,3,1,0,12610800,1129,2.0,75,,,,,,3.55,24.16,2.25,4.81,4,0,0,6,0,0,0,1,0,0,0,0,6,1,0,5
7572,408392,2,8.0,3,1,0,12610800,1129,1.0,75,,9045.79,414941193.96,2.51,4.48,14.41,1349.26,4.41,21.73,709,0,0,202,0,0,0,3,0,0,0,0,202,3,0,191
7573,408403,1,,0,1,0,12610800,1129,,75,,114984.87,68678996373.58,2.65,6.07,21.63,3239.02,3.46,11.31,79,1,0,33,0,16,0,8,0,0,0,0,35,7,0,57
